customer_id,total_orders,total_units,total_revenue,total_profit,first_order_date,last_order_date,aov,profit_margin,customer_type,recency,R_score,F_score,M_score,RFM_score,segment,activity_status
13810,1,5.0,39561.81,23112.26,2025-03-05,2025-03-05,39561.81,58.42,One-time,302,2,1,3,213,Lost Customers,Inactive
13811,3,6.0,52723.5,29537.11,2025-06-09,2025-10-04,17574.5,56.02,Repeat,89,4,3,3,433,Loyal Customers,Active
13812,4,10.0,158696.59,83006.71,2024-12-27,2025-12-23,39674.15,52.31,Repeat,9,5,4,5,545,Champions,Active
13814,5,12.0,99678.85,46611.74,2024-03-23,2025-12-06,19935.77,46.76,Repeat,26,5,5,5,555,Champions,Active
13815,4,12.0,26918.52,10502.529999999999,2024-09-15,2025-08-20,6729.63,39.02,Repeat,134,3,4,2,342,Potential Loyalists,At Risk
13816,5,16.0,95629.49,39479.29,2024-03-25,2025-10-04,19125.9,41.28,Repeat,89,4,5,4,454,Champions,Active
13817,5,16.0,51586.23,22136.43,2024-02-20,2025-08-13,10317.25,42.91,Repeat,141,3,5,3,353,Potential Loyalists,At Risk
13818,6,12.0,52569.48,22096.16,2024-03-21,2025-05-18,8761.58,42.03,Repeat,228,2,5,3,253,At Risk,Inactive
13819,5,9.0,46624.93,23392.59,2024-01-08,2025-11-03,9324.99,50.17,Repeat,59,4,5,3,453,Loyal Customers,Active
13820,2,2.0,3557.08,1240.16,2024-04-08,2024-08-21,1778.54,34.86,Repeat,498,1,2,1,121,Lost Customers,Inactive
13821,5,12.0,26872.74,10591.01,2024-02-20,2025-09-02,5374.55,39.41,Repeat,121,3,5,2,352,Potential Loyalists,At Risk
13822,2,3.0,12148.25,5725.26,2024-02-10,2024-07-12,6074.12,47.13,Repeat,538,1,2,1,121,Lost Customers,Inactive
13823,2,3.0,8529.22,4452.23,2025-04-17,2025-09-01,4264.61,52.2,Repeat,122,3,2,1,321,Potential Loyalists,At Risk
13824,2,4.0,4830.33,2284.16,2024-01-26,2024-08-09,2415.16,47.29,Repeat,510,1,2,1,121,Lost Customers,Inactive
13825,8,16.0,98535.57,45010.79,2024-04-27,2025-10-27,12316.95,45.68,Repeat,66,4,5,5,455,Champions,Active
13826,2,5.0,50809.87,24982.13,2025-02-06,2025-11-30,25404.94,49.17,Repeat,32,5,2,3,523,New Customers,Active
13827,3,6.0,15144.6,6098.53,2024-09-24,2025-09-23,5048.2,40.27,Repeat,100,4,3,2,432,Loyal Customers,At Risk
13828,4,14.0,31542.51,12369.74,2024-01-22,2025-03-14,7885.63,39.22,Repeat,293,2,4,2,242,At Risk,Inactive
13829,3,9.0,106817.5,57354.850000000006,2024-03-04,2025-05-23,35605.83,53.69,Repeat,223,2,3,5,235,At Risk,Inactive
13830,3,7.0,81134.72,41004.450000000004,2024-06-18,2024-10-16,27044.91,50.54,Repeat,442,1,3,4,134,At Risk,Inactive
13832,3,16.0,66743.40999999999,26486.269999999997,2024-01-22,2025-10-05,22247.8,39.68,Repeat,88,4,3,4,434,Loyal Customers,Active
13833,4,7.0,76798.92,38877.07000000001,2024-04-06,2025-11-24,19199.73,50.62,Repeat,38,5,4,4,544,Champions,Active
13834,2,4.0,7084.11,2892.27,2024-03-19,2024-12-09,3542.06,40.83,Repeat,388,1,2,1,121,Lost Customers,Inactive
13835,2,4.0,16142.11,8239.43,2024-02-11,2024-11-08,8071.06,51.04,Repeat,419,1,2,2,122,Lost Customers,Inactive
13836,3,8.0,68100.86,26957.52,2024-05-12,2025-08-14,22700.29,39.58,Repeat,140,3,3,4,334,Potential Loyalists,At Risk
13837,3,6.0,21348.64,10645.33,2024-02-18,2025-05-28,7116.21,49.86,Repeat,218,2,3,2,232,At Risk,Inactive
13838,4,7.0,111215.03,52501.32,2024-08-12,2025-08-29,27803.76,47.21,Repeat,125,3,4,5,345,Potential Loyalists,At Risk
13839,4,10.0,52400.49,22108.02,2024-03-24,2025-12-26,13100.12,42.19,Repeat,6,5,4,3,543,Loyal Customers,Active
13840,7,13.0,123073.19,48403.310000000005,2024-06-22,2025-12-22,17581.88,39.33,Repeat,10,5,5,5,555,Champions,Active
13841,6,17.0,79324.73999999999,35827.850000000006,2024-09-05,2025-11-23,13220.79,45.17,Repeat,39,5,5,4,554,Champions,Active
13842,1,3.0,23276.1,10652.54,2024-06-03,2024-06-03,23276.1,45.77,One-time,577,1,1,2,112,Lost Customers,Inactive
13843,6,13.0,130616.45,68684.43000000001,2024-03-23,2025-01-13,21769.41,52.58,Repeat,353,1,5,5,155,At Risk,Inactive
13844,3,5.0,28688.239999999998,14019.6,2024-03-06,2024-10-13,9562.75,48.87,Repeat,445,1,3,2,132,At Risk,Inactive
13845,6,14.0,44175.57,20866.9,2025-02-14,2025-09-16,7362.6,47.24,Repeat,107,4,5,3,453,Loyal Customers,At Risk
13846,4,9.0,74004.31,23208.85,2024-09-25,2025-11-22,18501.08,31.36,Repeat,40,5,4,4,544,Champions,Active
13847,3,14.0,93210.88,42331.63,2024-01-31,2024-11-20,31070.29,45.41,Repeat,407,1,3,4,134,At Risk,Inactive
13848,7,14.0,223000.38,78515.45,2024-09-29,2025-11-12,31857.2,35.21,Repeat,50,4,5,5,455,Champions,Active
13849,7,18.0,55378.76,25693.739999999998,2024-06-24,2025-11-07,7911.25,46.4,Repeat,55,4,5,3,453,Loyal Customers,Active
13850,2,4.0,23156.620000000003,12405.830000000002,2024-10-23,2025-01-23,11578.31,53.57,Repeat,343,1,2,2,122,Lost Customers,Inactive
13851,5,20.0,23437.829999999998,8711.67,2024-06-27,2025-09-06,4687.57,37.17,Repeat,117,3,5,2,352,Potential Loyalists,At Risk
13852,3,12.0,21222.0,10582.05,2024-04-26,2025-03-27,7074.0,49.86,Repeat,280,2,3,2,232,At Risk,Inactive
13853,3,6.0,17940.39,10287.23,2024-02-03,2025-02-27,5980.13,57.34,Repeat,308,2,3,2,232,At Risk,Inactive
13854,2,7.0,41101.4,18421.66,2024-08-18,2025-11-10,20550.7,44.82,Repeat,52,4,2,3,423,New Customers,Active
13855,2,6.0,93619.29999999999,35765.82,2024-03-06,2025-06-30,46809.65,38.2,Repeat,185,3,2,4,324,Potential Loyalists,Inactive
13856,1,2.0,12017.92,6100.88,2025-07-21,2025-07-21,12017.92,50.76,One-time,164,3,1,1,311,Potential Loyalists,At Risk
13857,2,4.0,29630.980000000003,13753.75,2024-05-26,2025-11-16,14815.49,46.42,Repeat,46,5,2,2,522,New Customers,Active
13858,2,6.0,63240.97,33563.66,2024-06-06,2024-10-03,31620.48,53.07,Repeat,455,1,2,4,124,Lost Customers,Inactive
13859,1,5.0,7445.79,3084.3599999999997,2024-11-07,2024-11-07,7445.79,41.42,One-time,420,1,1,1,111,Lost Customers,Inactive
13860,3,8.0,17955.2,7973.88,2024-01-11,2024-08-23,5985.07,44.41,Repeat,496,1,3,2,132,At Risk,Inactive
13861,4,15.0,109292.65,45816.350000000006,2024-05-08,2025-08-27,27323.16,41.92,Repeat,127,3,4,5,345,Potential Loyalists,At Risk
13862,2,11.0,11395.33,6146.22,2025-04-14,2025-04-17,5697.66,53.94,Repeat,259,2,2,1,221,Lost Customers,Inactive
13863,5,14.0,128685.19,56259.09,2024-01-22,2025-12-17,25737.04,43.72,Repeat,15,5,5,5,555,Champions,Active
13864,3,9.0,21755.0,8846.39,2025-01-21,2025-05-11,7251.67,40.66,Repeat,235,2,3,2,232,At Risk,Inactive
13865,1,4.0,9823.79,3254.86,2025-05-18,2025-05-18,9823.79,33.13,One-time,228,2,1,1,211,Lost Customers,Inactive
13866,1,7.0,19875.73,9954.79,2025-08-22,2025-08-22,19875.73,50.09,One-time,132,3,1,2,312,Potential Loyalists,At Risk
13867,4,14.0,117366.61,56142.399999999994,2024-08-25,2025-07-02,29341.65,47.84,Repeat,183,3,4,5,345,Potential Loyalists,Inactive
13868,2,2.0,12914.67,6450.08,2024-01-02,2025-07-05,6457.34,49.94,Repeat,180,3,2,1,321,Potential Loyalists,At Risk
13869,3,4.0,89190.23,34421.5,2025-06-18,2025-11-11,29730.08,38.59,Repeat,51,4,3,4,434,Loyal Customers,Active
13870,5,24.0,206940.47,88503.0,2024-01-29,2025-11-12,41388.09,42.77,Repeat,50,4,5,5,455,Champions,Active
13871,3,10.0,57434.590000000004,27392.280000000002,2025-01-16,2025-04-16,19144.86,47.69,Repeat,260,2,3,4,234,At Risk,Inactive
13872,6,16.0,79621.62,33130.16,2024-03-04,2025-08-27,13270.27,41.61,Repeat,127,3,5,4,354,Potential Loyalists,At Risk
13873,2,4.0,12567.61,5335.42,2025-05-21,2025-09-06,6283.8,42.45,Repeat,117,3,2,1,321,Potential Loyalists,At Risk
13874,1,4.0,21417.7,9922.539999999999,2025-09-28,2025-09-28,21417.7,46.33,One-time,95,4,1,2,412,New Customers,At Risk
13875,2,5.0,24076.66,11664.21,2024-11-18,2025-07-28,12038.33,48.45,Repeat,157,3,2,2,322,Potential Loyalists,At Risk
13876,1,2.0,1714.29,596.11,2025-07-30,2025-07-30,1714.29,34.77,One-time,155,3,1,1,311,Potential Loyalists,At Risk
13877,2,4.0,13538.38,5421.9400000000005,2024-12-14,2025-12-10,6769.19,40.05,Repeat,22,5,2,1,521,New Customers,Active
13878,5,10.0,33785.24,13973.24,2024-04-04,2025-06-26,6757.05,41.36,Repeat,189,2,5,3,253,At Risk,Inactive
13879,6,15.0,48536.85,18405.3,2024-06-18,2025-10-30,8089.48,37.92,Repeat,63,4,5,3,453,Loyal Customers,Active
13880,2,6.0,89673.90000000001,44191.14,2024-06-01,2025-03-01,44836.95,49.28,Repeat,306,2,2,4,224,Lost Customers,Inactive
13881,5,11.0,129626.17,50244.479999999996,2024-02-15,2025-12-10,25925.23,38.76,Repeat,22,5,5,5,555,Champions,Active
13882,2,8.0,37512.100000000006,20830.05,2024-10-27,2025-07-08,18756.05,55.53,Repeat,177,3,2,3,323,Potential Loyalists,At Risk
13883,2,4.0,23825.14,8186.35,2024-08-11,2025-09-07,11912.57,34.36,Repeat,116,3,2,2,322,Potential Loyalists,At Risk
13884,5,14.0,137943.59,70566.41,2025-05-29,2025-12-01,27588.72,51.16,Repeat,31,5,5,5,555,Champions,Active
13885,1,3.0,4544.85,2528.92,2025-04-05,2025-04-05,4544.85,55.64,One-time,271,2,1,1,211,Lost Customers,Inactive
13886,2,3.0,3023.25,1424.26,2024-11-06,2025-05-23,1511.62,47.11,Repeat,223,2,2,1,221,Lost Customers,Inactive
13887,3,8.0,40723.99,19474.93,2024-05-11,2025-03-24,13574.66,47.82,Repeat,283,2,3,3,233,At Risk,Inactive
13888,3,5.0,8959.800000000001,3471.2,2024-12-28,2025-06-01,2986.6,38.74,Repeat,214,2,3,1,231,At Risk,Inactive
13889,5,15.0,88605.66,35505.43,2024-01-11,2025-12-20,17721.13,40.07,Repeat,12,5,5,4,554,Champions,Active
13890,1,1.0,7142.06,3744.48,2025-02-08,2025-02-08,7142.06,52.43,One-time,327,1,1,1,111,Lost Customers,Inactive
13891,4,8.0,16677.92,7801.68,2024-03-19,2025-06-15,4169.48,46.78,Repeat,200,2,4,2,242,At Risk,Inactive
13892,3,10.0,26953.0,8628.55,2024-05-26,2025-09-01,8984.33,32.01,Repeat,122,3,3,2,332,Potential Loyalists,At Risk
13893,4,15.0,120674.23,54331.06,2025-01-10,2025-11-23,30168.56,45.02,Repeat,39,5,4,5,545,Champions,Active
13894,3,9.0,23489.73,7330.4,2025-02-06,2025-07-27,7829.91,31.21,Repeat,158,3,3,2,332,Potential Loyalists,At Risk
13895,3,7.0,121224.45999999999,54906.85,2024-05-01,2025-12-03,40408.15,45.29,Repeat,29,5,3,5,535,Loyal Customers,Active
13896,6,19.0,55001.08,22103.36,2024-05-16,2025-05-29,9166.85,40.19,Repeat,217,2,5,3,253,At Risk,Inactive
13897,4,15.0,151939.06,70662.67,2024-04-27,2025-11-15,37984.76,46.51,Repeat,47,5,4,5,545,Champions,Active
13898,6,15.0,38847.41,15879.99,2024-02-25,2025-11-30,6474.57,40.88,Repeat,32,5,5,3,553,Loyal Customers,Active
13899,2,6.0,43261.46,15072.449999999999,2025-03-28,2025-11-13,21630.73,34.84,Repeat,49,4,2,3,423,New Customers,Active
13900,5,9.0,58983.95,19474.99,2024-03-12,2025-05-06,11796.79,33.02,Repeat,240,2,5,4,254,At Risk,Inactive
13901,1,3.0,33942.71,14037.759999999998,2025-06-06,2025-06-06,33942.71,41.36,One-time,209,2,1,3,213,Lost Customers,Inactive
13902,1,4.0,20268.6,11928.8,2025-07-29,2025-07-29,20268.6,58.85,One-time,156,3,1,2,312,Potential Loyalists,At Risk
13903,3,3.0,19549.89,8994.33,2024-05-09,2025-06-29,6516.63,46.01,Repeat,186,2,3,2,232,At Risk,Inactive
13905,3,6.0,12813.029999999999,5997.58,2024-06-05,2024-11-21,4271.01,46.81,Repeat,406,1,3,1,131,At Risk,Inactive
13906,3,8.0,81911.46,31726.420000000002,2024-01-13,2025-01-30,27303.82,38.73,Repeat,336,1,3,4,134,At Risk,Inactive
13907,2,9.0,40746.89,17972.63,2024-07-22,2024-09-15,20373.44,44.11,Repeat,473,1,2,3,123,Lost Customers,Inactive
13909,5,16.0,43992.72,18053.77,2024-03-02,2025-12-06,8798.54,41.04,Repeat,26,5,5,3,553,Loyal Customers,Active
13910,2,6.0,18050.54,6498.01,2024-02-09,2024-03-09,9025.27,36.0,Repeat,663,1,2,2,122,Lost Customers,Inactive
13911,3,8.0,35705.42,13530.890000000001,2024-11-03,2025-06-19,11901.81,37.9,Repeat,196,2,3,3,233,At Risk,Inactive
13912,3,6.0,5679.18,2528.77,2025-03-28,2025-08-13,1893.06,44.53,Repeat,141,3,3,1,331,Potential Loyalists,At Risk
13913,2,3.0,28701.829999999998,16143.71,2024-10-04,2025-01-28,14350.92,56.25,Repeat,338,1,2,2,122,Lost Customers,Inactive
13914,4,11.0,48008.73,21259.37,2024-09-21,2025-12-31,12002.18,44.28,Repeat,1,5,4,3,543,Loyal Customers,Active
13915,3,8.0,31084.17,14107.21,2025-01-23,2025-08-30,10361.39,45.38,Repeat,124,3,3,2,332,Potential Loyalists,At Risk
13916,8,19.0,185637.49000000002,77228.19,2024-09-22,2025-12-10,23204.69,41.6,Repeat,22,5,5,5,555,Champions,Active
13917,2,5.0,8403.16,3538.2599999999998,2024-04-02,2025-12-16,4201.58,42.11,Repeat,16,5,2,1,521,New Customers,Active
13918,4,5.0,32416.46,15484.560000000001,2024-03-02,2025-11-21,8104.12,47.77,Repeat,41,5,4,2,542,Loyal Customers,Active
13919,3,12.0,20863.440000000002,8138.86,2024-04-23,2025-12-27,6954.48,39.01,Repeat,5,5,3,2,532,Loyal Customers,Active
13920,6,16.0,121996.45999999999,56262.07,2024-04-03,2025-09-01,20332.74,46.12,Repeat,122,3,5,5,355,Potential Loyalists,At Risk
13921,3,5.0,17728.29,7593.15,2025-01-20,2025-10-21,5909.43,42.83,Repeat,72,4,3,2,432,Loyal Customers,Active
13922,3,10.0,213221.31,110625.39,2025-02-26,2025-11-24,71073.77,51.88,Repeat,38,5,3,5,535,Loyal Customers,Active
13923,3,6.0,185106.47,96865.19,2024-11-23,2025-10-23,61702.16,52.33,Repeat,70,4,3,5,435,Loyal Customers,Active
13924,2,7.0,73060.75,20165.24,2025-08-26,2025-12-10,36530.38,27.6,Repeat,22,5,2,4,524,New Customers,Active
13925,1,1.0,3565.92,1383.67,2025-12-24,2025-12-24,3565.92,38.8,One-time,8,5,1,1,511,New Customers,Active
13926,2,7.0,29942.2,14587.88,2025-02-03,2025-12-26,14971.1,48.72,Repeat,6,5,2,2,522,New Customers,Active
13927,3,10.0,25176.75,12978.68,2024-04-04,2025-02-13,8392.25,51.55,Repeat,322,1,3,2,132,At Risk,Inactive
13928,4,6.0,19870.45,10030.55,2024-01-12,2025-04-10,4967.61,50.48,Repeat,266,2,4,2,242,At Risk,Inactive
13929,1,3.0,26607.35,10533.400000000001,2024-05-12,2024-05-12,26607.35,39.59,One-time,599,1,1,2,112,Lost Customers,Inactive
13930,3,8.0,57593.08,29675.87,2024-04-24,2025-03-23,19197.69,51.53,Repeat,284,2,3,4,234,At Risk,Inactive
13931,3,5.0,31706.26,14153.09,2024-03-24,2024-09-01,10568.75,44.64,Repeat,487,1,3,2,132,At Risk,Inactive
13932,2,6.0,82521.92000000001,43391.15,2024-03-01,2025-12-28,41260.96,52.58,Repeat,4,5,2,4,524,New Customers,Active
13933,2,4.0,6494.82,2935.0299999999997,2024-01-09,2024-05-31,3247.41,45.19,Repeat,580,1,2,1,121,Lost Customers,Inactive
13934,2,4.0,5549.73,2040.9299999999998,2024-08-30,2024-10-28,2774.86,36.78,Repeat,430,1,2,1,121,Lost Customers,Inactive
13935,3,4.0,41298.93,24312.85,2024-12-08,2025-09-10,13766.31,58.87,Repeat,113,3,3,3,333,Potential Loyalists,At Risk
13936,7,16.0,96813.57,42421.98,2024-02-20,2025-12-09,13830.51,43.82,Repeat,23,5,5,4,554,Champions,Active
13937,2,7.0,11095.779999999999,5214.4,2025-03-24,2025-06-24,5547.89,46.99,Repeat,191,2,2,1,221,Lost Customers,Inactive
13938,6,24.0,87888.58,29941.239999999998,2024-03-03,2025-12-11,14648.1,34.07,Repeat,21,5,5,4,554,Champions,Active
13939,2,7.0,60809.56,29148.24,2024-01-16,2024-04-26,30404.78,47.93,Repeat,615,1,2,4,124,Lost Customers,Inactive
13940,5,19.0,83578.84,35349.76,2024-01-14,2025-11-14,16715.77,42.3,Repeat,48,5,5,4,554,Champions,Active
13941,4,11.0,101645.73000000001,37117.74,2024-03-01,2025-11-30,25411.43,36.52,Repeat,32,5,4,5,545,Champions,Active
13942,5,13.0,318852.54999999993,129961.0,2024-03-16,2025-08-28,63770.51,40.76,Repeat,126,3,5,5,355,Potential Loyalists,At Risk
13943,2,4.0,11703.460000000001,5338.96,2024-12-19,2025-12-10,5851.73,45.62,Repeat,22,5,2,1,521,New Customers,Active
13944,2,7.0,90809.73,39097.9,2025-05-07,2025-08-01,45404.86,43.05,Repeat,153,3,2,4,324,Potential Loyalists,At Risk
13945,4,7.0,63583.700000000004,24301.71,2024-04-25,2025-04-20,15895.92,38.22,Repeat,256,2,4,4,244,At Risk,Inactive
13946,1,6.0,118161.35,59241.65,2025-06-24,2025-06-24,118161.35,50.14,One-time,191,2,1,5,215,Lost Customers,Inactive
13947,4,8.0,45174.37,20190.5,2024-02-24,2025-08-17,11293.59,44.69,Repeat,137,3,4,3,343,Potential Loyalists,At Risk
13948,4,9.0,59769.98,30640.78,2024-05-12,2025-12-09,14942.5,51.26,Repeat,23,5,4,4,544,Champions,Active
13949,3,8.0,96309.7,40709.32,2024-06-08,2025-07-31,32103.23,42.27,Repeat,154,3,3,4,334,Potential Loyalists,At Risk
13950,2,10.0,20784.28,10349.05,2025-09-28,2025-11-28,10392.14,49.79,Repeat,34,5,2,2,522,New Customers,Active
13951,2,5.0,25434.15,13820.04,2024-04-06,2025-11-13,12717.08,54.34,Repeat,49,4,2,2,422,New Customers,Active
13952,3,13.0,89431.52,43857.67,2025-05-02,2025-08-25,29810.51,49.04,Repeat,129,3,3,4,334,Potential Loyalists,At Risk
13954,4,5.0,67219.99,39979.83,2024-02-10,2025-12-17,16805.0,59.48,Repeat,15,5,4,4,544,Champions,Active
13955,6,16.0,54951.270000000004,21293.440000000002,2024-03-27,2025-09-09,9158.54,38.75,Repeat,114,3,5,3,353,Potential Loyalists,At Risk
13956,6,16.0,156113.6,59705.22,2024-04-12,2025-10-29,26018.93,38.24,Repeat,64,4,5,5,455,Champions,Active
13957,5,18.0,56828.600000000006,28235.01,2025-06-10,2025-11-26,11365.72,49.68,Repeat,36,5,5,4,554,Champions,Active
13958,5,17.0,73784.73,34956.98,2024-02-23,2025-12-29,14756.95,47.38,Repeat,3,5,5,4,554,Champions,Active
13959,4,10.0,21538.12,7518.610000000001,2024-02-10,2025-08-05,5384.53,34.91,Repeat,149,3,4,2,342,Potential Loyalists,At Risk
13960,2,5.0,11418.6,5455.26,2024-07-09,2024-10-16,5709.3,47.78,Repeat,442,1,2,1,121,Lost Customers,Inactive
13961,2,9.0,82615.35,26574.34,2024-12-13,2025-08-15,41307.68,32.17,Repeat,139,3,2,4,324,Potential Loyalists,At Risk
13962,2,3.0,2304.1800000000003,1049.06,2024-07-23,2025-04-13,1152.09,45.53,Repeat,263,2,2,1,221,Lost Customers,Inactive
13963,6,22.0,137872.56,68439.03,2024-07-16,2025-11-13,22978.76,49.64,Repeat,49,4,5,5,455,Champions,Active
13964,3,10.0,109996.08,43541.69,2024-03-22,2025-06-12,36665.36,39.58,Repeat,203,2,3,5,235,At Risk,Inactive
13965,2,5.0,5749.08,3031.3,2024-01-16,2024-10-14,2874.54,52.73,Repeat,444,1,2,1,121,Lost Customers,Inactive
13966,4,6.0,38363.88,13752.46,2024-10-13,2025-10-27,9590.97,35.85,Repeat,66,4,4,3,443,Loyal Customers,Active
13967,5,22.0,123516.34000000001,50877.21,2024-03-12,2025-03-20,24703.27,41.19,Repeat,287,2,5,5,255,At Risk,Inactive
13968,4,9.0,74390.15,35970.270000000004,2024-03-01,2025-12-01,18597.54,48.35,Repeat,31,5,4,4,544,Champions,Active
13969,4,15.0,32425.239999999998,14511.85,2024-02-29,2025-11-18,8106.31,44.75,Repeat,44,5,4,2,542,Loyal Customers,Active
13970,2,7.0,58764.4,31763.26,2024-06-28,2025-10-21,29382.2,54.05,Repeat,72,4,2,4,424,New Customers,Active
13971,3,12.0,54242.46,25890.66,2024-01-05,2025-12-06,18080.82,47.73,Repeat,26,5,3,3,533,Loyal Customers,Active
13972,4,13.0,123651.16,65450.36,2024-03-19,2025-02-15,30912.79,52.93,Repeat,320,1,4,5,145,At Risk,Inactive
13973,1,3.0,4222.87,1346.2,2024-02-17,2024-02-17,4222.87,31.88,One-time,684,1,1,1,111,Lost Customers,Inactive
13974,4,11.0,84339.51000000001,36527.07,2024-02-25,2025-06-11,21084.88,43.31,Repeat,204,2,4,4,244,At Risk,Inactive
13975,4,14.0,147833.11,76675.25,2024-01-15,2025-01-08,36958.28,51.87,Repeat,358,1,4,5,145,At Risk,Inactive
13976,6,15.0,115316.75,45406.63,2024-07-29,2025-07-25,19219.46,39.38,Repeat,160,3,5,5,355,Potential Loyalists,At Risk
13977,5,10.0,91575.06,45213.33,2024-03-02,2025-11-14,18315.01,49.37,Repeat,48,5,5,4,554,Champions,Active
13978,2,2.0,1533.74,566.28,2024-01-10,2025-05-20,766.87,36.92,Repeat,226,2,2,1,221,Lost Customers,Inactive
13979,4,8.0,14274.69,7222.28,2024-06-08,2025-08-27,3568.67,50.6,Repeat,127,3,4,1,341,Potential Loyalists,At Risk
13980,4,13.0,35608.9,16740.61,2024-04-02,2025-11-17,8902.22,47.01,Repeat,45,5,4,3,543,Loyal Customers,Active
13981,3,13.0,205846.0,87520.79000000001,2024-03-18,2025-11-26,68615.33,42.52,Repeat,36,5,3,5,535,Loyal Customers,Active
13982,3,7.0,20793.7,10969.800000000001,2024-02-25,2025-06-05,6931.23,52.76,Repeat,210,2,3,2,232,At Risk,Inactive
13983,2,3.0,5696.49,2720.4300000000003,2025-07-15,2025-12-07,2848.24,47.76,Repeat,25,5,2,1,521,New Customers,Active
13984,1,2.0,1623.62,693.74,2024-12-25,2024-12-25,1623.62,42.73,One-time,372,1,1,1,111,Lost Customers,Inactive
13985,3,9.0,75306.08,37685.94,2025-04-12,2025-05-29,25102.03,50.04,Repeat,217,2,3,4,234,At Risk,Inactive
13986,6,19.0,110759.37,40085.57,2024-02-18,2024-09-30,18459.9,36.19,Repeat,458,1,5,5,155,At Risk,Inactive
13987,5,9.0,69332.68,30385.820000000003,2024-09-02,2025-10-24,13866.54,43.83,Repeat,69,4,5,4,454,Champions,Active
13988,2,8.0,47832.31,21453.97,2024-12-02,2025-05-09,23916.16,44.85,Repeat,237,2,2,3,223,Lost Customers,Inactive
13989,3,9.0,47782.19,26737.239999999998,2024-01-08,2025-09-03,15927.4,55.96,Repeat,120,3,3,3,333,Potential Loyalists,At Risk
13990,6,21.0,169537.79,82734.92,2024-02-15,2025-08-07,28256.3,48.8,Repeat,147,3,5,5,355,Potential Loyalists,At Risk
13991,2,6.0,16925.36,7670.6900000000005,2024-06-06,2025-12-25,8462.68,45.32,Repeat,7,5,2,2,522,New Customers,Active
13992,8,14.0,30581.74,14051.18,2024-02-10,2025-06-20,3822.72,45.95,Repeat,195,2,5,2,252,At Risk,Inactive
13993,8,30.0,182065.74,80630.44,2024-03-27,2025-10-13,22758.22,44.29,Repeat,80,4,5,5,455,Champions,Active
13994,2,3.0,48052.0,21290.47,2025-06-05,2025-12-01,24026.0,44.31,Repeat,31,5,2,3,523,New Customers,Active
13995,8,20.0,173142.50999999998,87016.29999999999,2024-03-18,2025-12-02,21642.81,50.26,Repeat,30,5,5,5,555,Champions,Active
13996,4,11.0,114645.04,63770.72,2024-03-21,2025-12-29,28661.26,55.62,Repeat,3,5,4,5,545,Champions,Active
13997,3,6.0,82375.84999999999,48145.14,2025-02-08,2025-11-29,27458.62,58.45,Repeat,33,5,3,4,534,Loyal Customers,Active
13998,7,16.0,117714.34,35393.53,2024-01-22,2025-11-03,16816.33,30.07,Repeat,59,4,5,5,455,Champions,Active
13999,6,21.0,95698.63,48990.48,2024-10-22,2025-12-16,15949.77,51.19,Repeat,16,5,5,4,554,Champions,Active
14000,3,3.0,8496.82,4242.0,2024-01-15,2025-06-07,2832.27,49.92,Repeat,208,2,3,1,231,At Risk,Inactive
14001,7,19.0,29814.95,12255.75,2024-06-26,2025-12-25,4259.28,41.11,Repeat,7,5,5,2,552,Loyal Customers,Active
14002,5,13.0,171274.32,81003.68000000001,2024-03-27,2025-11-21,34254.86,47.29,Repeat,41,5,5,5,555,Champions,Active
14003,3,12.0,159850.11,76830.76999999999,2024-05-04,2025-02-16,53283.37,48.06,Repeat,319,1,3,5,135,At Risk,Inactive
14004,4,17.0,136710.1,65040.04000000001,2024-04-16,2025-07-23,34177.52,47.58,Repeat,162,3,4,5,345,Potential Loyalists,At Risk
14005,1,6.0,24937.36,11987.369999999999,2025-11-16,2025-11-16,24937.36,48.07,One-time,46,5,1,2,512,New Customers,Active
14006,1,2.0,34903.87,10826.59,2025-02-15,2025-02-15,34903.87,31.02,One-time,320,1,1,3,113,Lost Customers,Inactive
14007,4,8.0,23012.039999999997,10425.94,2024-10-13,2025-08-11,5753.01,45.31,Repeat,143,3,4,2,342,Potential Loyalists,At Risk
14008,5,10.0,69617.23,28109.48,2024-06-08,2025-10-03,13923.45,40.38,Repeat,90,4,5,4,454,Champions,Active
14009,6,13.0,32260.4,14217.810000000001,2024-01-18,2025-10-08,5376.73,44.07,Repeat,85,4,5,2,452,Loyal Customers,Active
14010,2,5.0,154173.18,87010.53,2024-08-23,2025-06-18,77086.59,56.44,Repeat,197,2,2,5,225,Lost Customers,Inactive
14011,3,6.0,81380.59000000001,27457.06,2024-11-02,2025-01-04,27126.86,33.74,Repeat,362,1,3,4,134,At Risk,Inactive
14012,3,16.0,111912.51,57634.39,2024-01-11,2025-07-14,37304.17,51.5,Repeat,171,3,3,5,335,Potential Loyalists,At Risk
14013,2,7.0,26138.71,12038.95,2025-05-24,2025-12-11,13069.36,46.06,Repeat,21,5,2,2,522,New Customers,Active
14014,4,12.0,9649.16,3113.69,2024-03-20,2025-05-31,2412.29,32.27,Repeat,215,2,4,1,241,At Risk,Inactive
14015,4,13.0,36926.16,15423.59,2024-11-15,2025-12-15,9231.54,41.77,Repeat,17,5,4,3,543,Loyal Customers,Active
14016,2,9.0,22097.1,8691.14,2024-02-24,2025-09-29,11048.55,39.33,Repeat,94,4,2,2,422,New Customers,At Risk
