order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_amount,cost_amount
925207,512807,20208,1.0,1173.49,689.03,20,1173.49,234.7,938.79,689.03
925208,512808,20016,2.0,3654.84,1512.21,15,7309.68,1096.45,6213.23,3024.42
925209,512808,20083,2.0,1586.83,802.65,10,3173.66,317.37,2856.29,1605.3
925210,512809,20248,1.0,1003.97,405.22,0,1003.97,0.0,1003.97,405.22
925211,512809,20096,2.0,1259.28,785.79,5,2518.56,125.93,2392.63,1571.58
925212,512809,20030,2.0,2172.88,1071.51,15,4345.76,651.86,3693.9,2143.02
925213,512809,20055,1.0,1146.02,721.9,10,1146.02,114.6,1031.42,721.9
925214,512810,20194,1.0,12458.17,7476.18,15,12458.17,1868.73,10589.44,7476.18
925215,512810,20169,2.0,429.83,219.43,25,859.66,214.92,644.74,438.86
925216,512810,20174,1.0,9489.2,5657.72,20,9489.2,1897.84,7591.36,5657.72
925217,512811,20119,1.0,6447.76,4051.44,5,6447.76,322.39,6125.37,4051.44
925218,512811,20179,2.0,65946.55,30216.01,10,131893.1,13189.31,118703.79,60432.02
925219,512812,20150,1.0,7123.14,3165.89,10,7123.14,712.31,6410.83,3165.89
925220,512813,20101,3.0,495.5,311.24,0,1486.5,0.0,1486.5,933.72
925221,512813,20244,3.0,25178.1,13648.72,10,75534.3,7553.43,67980.87,40946.16
925222,512813,20104,1.0,810.35,376.04,15,810.35,121.55,688.8,376.04
925223,512814,20174,1.0,9489.2,5657.72,10,9489.2,948.92,8540.28,5657.72
925224,512815,20090,3.0,328.51,167.06,10,985.53,98.55,886.98,501.18
925225,512816,20059,2.0,1423.46,776.46,10,2846.92,284.69,2562.23,1552.92
925226,512817,20024,1.0,5806.29,3085.88,0,5806.29,0.0,5806.29,3085.88
925227,512818,20226,1.0,2006.11,1202.04,25,2006.11,501.53,1504.58,1202.04
925228,512819,20009,1.0,1160.15,521.78,20,1160.15,232.03,928.12,521.78
925229,512820,20248,1.0,1003.97,405.22,25,1003.97,250.99,752.98,405.22
925230,512820,20105,1.0,7683.3,4304.87,10,7683.3,768.33,6914.97,4304.87
925231,512821,20125,1.0,1356.16,737.87,10,1356.16,135.62,1220.54,737.87
925232,512822,20121,1.0,797.87,498.73,5,797.87,39.89,757.98,498.73
925233,512822,20014,1.0,557.2,204.62,0,557.2,0.0,557.2,204.62
925234,512822,20036,1.0,8410.09,4511.4,25,8410.09,2102.52,6307.57,4511.4
925235,512822,20237,1.0,1862.11,743.36,0,1862.11,0.0,1862.11,743.36
925236,512823,20136,2.0,8336.97,3996.04,5,16673.94,833.7,15840.24,7992.08
925237,512823,20104,1.0,810.35,376.04,0,810.35,0.0,810.35,376.04
925238,512824,20032,1.0,421.54,251.42,10,421.54,42.15,379.39,251.42
925239,512825,20144,1.0,26532.18,14440.67,20,26532.18,5306.44,21225.74,14440.67
925240,512825,20078,2.0,1555.58,716.87,5,3111.16,155.56,2955.6,1433.74
925241,512825,20130,2.0,513.1,315.11,15,1026.2,153.93,872.27,630.22
925242,512826,20066,1.0,37192.6,14356.0,10,37192.6,3719.26,33473.34,14356.0
925243,512826,20160,1.0,3652.46,2207.0,10,3652.46,365.25,3287.21,2207.0
925244,512826,20137,1.0,3884.29,2001.16,15,3884.29,582.64,3301.65,2001.16
925245,512826,20236,3.0,798.64,492.51,5,2395.92,119.8,2276.12,1477.53
925246,512827,20177,4.0,577.46,291.4,0,2309.84,0.0,2309.84,1165.6
925247,512828,20072,1.0,2282.11,915.86,0,2282.11,0.0,2282.11,915.86
925248,512829,20062,1.0,305.94,136.42,0,305.94,0.0,305.94,136.42
925249,512829,20114,2.0,6490.61,4074.73,0,12981.22,0.0,12981.22,8149.46
925250,512829,20044,1.0,546.78,344.42,0,546.78,0.0,546.78,344.42
925251,512830,20004,1.0,10687.99,6945.78,10,10687.99,1068.8,9619.19,6945.78
925252,512831,20005,2.0,1971.82,775.58,25,3943.64,985.91,2957.73,1551.16
925253,512831,20007,1.0,12616.36,6321.06,25,12616.36,3154.09,9462.27,6321.06
925254,512831,20044,1.0,546.78,344.42,15,546.78,82.02,464.76,344.42
925255,512832,20195,2.0,12350.75,6841.86,15,24701.5,3705.22,20996.28,13683.72
925256,512833,20200,1.0,667.42,334.31,0,667.42,0.0,667.42,334.31
925257,512834,20186,2.0,5531.45,2551.92,10,11062.9,1106.29,9956.61,5103.84
925258,512834,20214,1.0,13633.91,6410.28,5,13633.91,681.7,12952.21,6410.28
925259,512835,20242,1.0,856.35,484.3,5,856.35,42.82,813.53,484.3
925260,512836,20212,1.0,1054.5,525.69,20,1054.5,210.9,843.6,525.69
925261,512836,20030,3.0,2172.88,1071.51,10,6518.64,651.86,5866.78,3214.53
925262,512836,20130,2.0,513.1,315.11,0,1026.2,0.0,1026.2,630.22
925263,512837,20051,1.0,695.77,441.02,0,695.77,0.0,695.77,441.02
925264,512837,20159,1.0,4841.96,1984.26,5,4841.96,242.1,4599.86,1984.26
925265,512838,20109,1.0,9975.97,3938.22,15,9975.97,1496.4,8479.57,3938.22
925266,512838,20096,1.0,1259.28,785.79,5,1259.28,62.96,1196.32,785.79
925267,512838,20032,1.0,421.54,251.42,15,421.54,63.23,358.31,251.42
925268,512838,20176,1.0,4966.93,2828.62,10,4966.93,496.69,4470.24,2828.62
925269,512839,20236,2.0,798.64,492.51,10,1597.28,159.73,1437.55,985.02
925270,512840,20246,1.0,1642.3,588.68,0,1642.3,0.0,1642.3,588.68
925271,512841,20249,1.0,20488.43,10610.18,15,20488.43,3073.26,17415.17,10610.18
925272,512842,20075,2.0,3455.22,1702.44,5,6910.44,345.52,6564.92,3404.88
925273,512842,20142,1.0,7561.58,2883.07,0,7561.58,0.0,7561.58,2883.07
925274,512843,20034,1.0,6694.49,3791.5,10,6694.49,669.45,6025.04,3791.5
925275,512843,20181,4.0,1516.64,752.06,20,6066.56,1213.31,4853.25,3008.24
925276,512844,20135,1.0,57639.3,26999.4,20,57639.3,11527.86,46111.44,26999.4
925277,512845,20068,1.0,608.21,337.91,20,608.21,121.64,486.57,337.91
925278,512846,20039,1.0,570.9,319.77,0,570.9,0.0,570.9,319.77
925279,512847,20144,2.0,26532.18,14440.67,10,53064.36,5306.44,47757.92,28881.34
925280,512848,20244,2.0,25178.1,13648.72,10,50356.2,5035.62,45320.58,27297.44
925281,512849,20226,1.0,2006.11,1202.04,0,2006.11,0.0,2006.11,1202.04
925282,512850,20189,1.0,497.27,254.23,15,497.27,74.59,422.68,254.23
925283,512850,20206,1.0,7333.43,3267.21,20,7333.43,1466.69,5866.74,3267.21
925284,512851,20128,1.0,472.44,268.02,10,472.44,47.24,425.2,268.02
925285,512851,20125,3.0,1356.16,737.87,10,4068.48,406.85,3661.63,2213.61
925286,512851,20170,1.0,14218.65,7156.07,15,14218.65,2132.8,12085.85,7156.07
925287,512852,20153,1.0,11104.32,5300.22,10,11104.32,1110.43,9993.89,5300.22
925288,512853,20084,1.0,1515.77,816.64,25,1515.77,378.94,1136.83,816.64
925289,512853,20009,1.0,1160.15,521.78,0,1160.15,0.0,1160.15,521.78
925290,512854,20180,1.0,4768.23,2316.26,10,4768.23,476.82,4291.41,2316.26
925291,512854,20129,3.0,3852.65,1967.85,5,11557.95,577.9,10980.05,5903.55
925292,512855,20086,1.0,1750.18,990.74,15,1750.18,262.53,1487.65,990.74
925293,512855,20202,1.0,11129.06,5688.47,10,11129.06,1112.91,10016.15,5688.47
925294,512855,20202,1.0,11129.06,5688.47,0,11129.06,0.0,11129.06,5688.47
925295,512856,20114,1.0,6490.61,4074.73,15,6490.61,973.59,5517.02,4074.73
925296,512857,20022,1.0,4318.99,2170.88,20,4318.99,863.8,3455.19,2170.88
925297,512857,20109,1.0,9975.97,3938.22,20,9975.97,1995.19,7980.78,3938.22
925298,512857,20155,1.0,9423.58,4590.27,0,9423.58,0.0,9423.58,4590.27
925299,512858,20243,1.0,688.75,402.59,25,688.75,172.19,516.56,402.59
925300,512858,20149,1.0,1689.82,893.0,10,1689.82,168.98,1520.84,893.0
925301,512859,20174,1.0,9489.2,5657.72,10,9489.2,948.92,8540.28,5657.72
925302,512859,20010,1.0,1461.44,861.46,0,1461.44,0.0,1461.44,861.46
925303,512860,20146,2.0,3765.71,2293.07,5,7531.42,376.57,7154.85,4586.14
925304,512860,20064,4.0,4631.2,2304.97,10,18524.8,1852.48,16672.32,9219.88
925305,512861,20105,1.0,7683.3,4304.87,15,7683.3,1152.49,6530.81,4304.87
925306,512861,20133,1.0,1863.13,1176.7,0,1863.13,0.0,1863.13,1176.7
925307,512861,20131,2.0,4823.66,1816.91,15,9647.32,1447.1,8200.22,3633.82
925308,512862,20038,1.0,780.89,358.2,20,780.89,156.18,624.71,358.2
925309,512862,20213,2.0,24406.41,13831.92,0,48812.82,0.0,48812.82,27663.84
925310,512863,20080,1.0,3178.09,1633.33,0,3178.09,0.0,3178.09,1633.33
925311,512863,20196,2.0,1639.7,687.88,0,3279.4,0.0,3279.4,1375.76
925312,512864,20075,2.0,3455.22,1702.44,25,6910.44,1727.61,5182.83,3404.88
925313,512864,20221,1.0,346.01,167.47,10,346.01,34.6,311.41,167.47
925314,512864,20029,1.0,4040.78,2378.0,25,4040.78,1010.2,3030.58,2378.0
925315,512864,20204,1.0,1164.22,744.86,25,1164.22,291.06,873.16,744.86
925316,512865,20077,1.0,2967.86,1248.94,20,2967.86,593.57,2374.29,1248.94
925317,512865,20245,1.0,2814.05,1526.29,5,2814.05,140.7,2673.35,1526.29
925318,512865,20046,1.0,1009.74,517.33,15,1009.74,151.46,858.28,517.33
925319,512865,20114,1.0,6490.61,4074.73,0,6490.61,0.0,6490.61,4074.73
925320,512866,20201,1.0,1393.23,596.08,20,1393.23,278.65,1114.58,596.08
925321,512867,20230,2.0,4929.39,1876.99,10,9858.78,985.88,8872.9,3753.98
925322,512868,20079,1.0,1977.23,932.71,0,1977.23,0.0,1977.23,932.71
925323,512869,20191,1.0,16000.09,6354.85,10,16000.09,1600.01,14400.08,6354.85
925324,512870,20217,2.0,69091.13,39024.1,20,138182.26,27636.45,110545.81,78048.2
925325,512870,20181,1.0,1516.64,752.06,10,1516.64,151.66,1364.98,752.06
925326,512871,20176,1.0,4966.93,2828.62,10,4966.93,496.69,4470.24,2828.62
925327,512872,20041,1.0,1038.65,663.18,10,1038.65,103.86,934.79,663.18
925328,512872,20247,1.0,286.47,140.56,0,286.47,0.0,286.47,140.56
925329,512873,20067,1.0,355.37,156.32,20,355.37,71.07,284.3,156.32
925330,512873,20234,1.0,616.51,221.5,0,616.51,0.0,616.51,221.5
925331,512873,20045,3.0,360.74,200.18,10,1082.22,108.22,974.0,600.54
925332,512874,20199,1.0,648.46,325.89,25,648.46,162.12,486.34,325.89
925333,512875,20095,1.0,34386.07,12126.54,10,34386.07,3438.61,30947.46,12126.54
925334,512876,20190,1.0,7142.06,3397.58,10,7142.06,714.21,6427.85,3397.58
925335,512877,20231,1.0,1001.94,443.63,15,1001.94,150.29,851.65,443.63
925336,512878,20164,1.0,11095.53,5298.72,0,11095.53,0.0,11095.53,5298.72
925337,512879,20013,3.0,2355.66,1097.0,0,7066.98,0.0,7066.98,3291.0
925338,512880,20031,1.0,4512.81,1851.07,10,4512.81,451.28,4061.53,1851.07
925339,512881,20144,3.0,26532.18,14440.67,0,79596.54,0.0,79596.54,43322.01
925340,512882,20243,1.0,688.75,402.59,0,688.75,0.0,688.75,402.59
925341,512883,20035,1.0,1731.82,1113.51,10,1731.82,173.18,1558.64,1113.51
925342,512883,20034,1.0,6694.49,3791.5,15,6694.49,1004.17,5690.32,3791.5
925343,512884,20160,1.0,3652.46,2207.0,5,3652.46,182.62,3469.84,2207.0
925344,512884,20168,1.0,902.26,559.09,15,902.26,135.34,766.92,559.09
925345,512885,20121,1.0,797.87,498.73,0,797.87,0.0,797.87,498.73
925346,512886,20036,1.0,8410.09,4511.4,15,8410.09,1261.51,7148.58,4511.4
925347,512887,20220,2.0,8741.43,4054.0,5,17482.86,874.14,16608.72,8108.0
925348,512888,20031,1.0,4512.81,1851.07,10,4512.81,451.28,4061.53,1851.07
925349,512888,20039,2.0,570.9,319.77,15,1141.8,171.27,970.53,639.54
925350,512889,20175,1.0,512.76,312.64,15,512.76,76.91,435.85,312.64
925351,512890,20032,1.0,421.54,251.42,5,421.54,21.08,400.46,251.42
925352,512890,20129,1.0,3852.65,1967.85,15,3852.65,577.9,3274.75,1967.85
925353,512891,20249,2.0,20488.43,10610.18,5,40976.86,2048.84,38928.02,21220.36
925354,512891,20168,2.0,902.26,559.09,0,1804.52,0.0,1804.52,1118.18
925355,512892,20118,1.0,12313.04,5601.05,20,12313.04,2462.61,9850.43,5601.05
925356,512893,20203,1.0,255.91,103.53,10,255.91,25.59,230.32,103.53
925357,512894,20094,1.0,1174.21,661.48,15,1174.21,176.13,998.08,661.48
925358,512894,20022,1.0,4318.99,2170.88,15,4318.99,647.85,3671.14,2170.88
925359,512895,20167,1.0,57110.65,29675.06,15,57110.65,8566.6,48544.05,29675.06
925360,512895,20215,3.0,4619.21,2986.9,20,13857.63,2771.53,11086.1,8960.7
925361,512895,20138,2.0,3333.11,1217.57,0,6666.22,0.0,6666.22,2435.14
925362,512895,20021,2.0,8993.0,4728.96,0,17986.0,0.0,17986.0,9457.92
925363,512896,20050,1.0,3146.79,1481.52,10,3146.79,314.68,2832.11,1481.52
925364,512897,20226,1.0,2006.11,1202.04,10,2006.11,200.61,1805.5,1202.04
925365,512898,20070,1.0,965.14,558.33,5,965.14,48.26,916.88,558.33
925366,512899,20165,1.0,3173.03,1708.63,0,3173.03,0.0,3173.03,1708.63
925367,512900,20035,1.0,1731.82,1113.51,0,1731.82,0.0,1731.82,1113.51
925368,512900,20122,2.0,14754.48,8539.23,20,29508.96,5901.79,23607.17,17078.46
925369,512901,20189,1.0,497.27,254.23,5,497.27,24.86,472.41,254.23
925370,512902,20116,2.0,14639.11,7180.81,10,29278.22,2927.82,26350.4,14361.62
925371,512903,20244,1.0,25178.1,13648.72,10,25178.1,2517.81,22660.29,13648.72
925372,512904,20006,1.0,66361.9,40574.05,15,66361.9,9954.28,56407.62,40574.05
925373,512905,20181,1.0,1516.64,752.06,10,1516.64,151.66,1364.98,752.06
925374,512905,20096,2.0,1259.28,785.79,0,2518.56,0.0,2518.56,1571.58
925375,512905,20221,1.0,346.01,167.47,5,346.01,17.3,328.71,167.47
925376,512905,20028,1.0,2140.06,1062.98,15,2140.06,321.01,1819.05,1062.98
925377,512905,20013,1.0,2355.66,1097.0,15,2355.66,353.35,2002.31,1097.0
925378,512906,20156,3.0,1052.52,389.44,5,3157.56,157.88,2999.68,1168.32
925379,512906,20111,1.0,1113.65,713.31,20,1113.65,222.73,890.92,713.31
925380,512906,20178,1.0,9139.42,3920.03,20,9139.42,1827.88,7311.54,3920.03
925381,512907,20238,1.0,1827.99,769.32,10,1827.99,182.8,1645.19,769.32
925382,512908,20237,1.0,1862.11,743.36,10,1862.11,186.21,1675.9,743.36
925383,512908,20211,1.0,507.3,185.45,5,507.3,25.36,481.94,185.45
925384,512909,20192,1.0,1251.49,516.17,10,1251.49,125.15,1126.34,516.17
925385,512909,20099,1.0,51823.07,23412.84,10,51823.07,5182.31,46640.76,23412.84
925386,512910,20243,1.0,688.75,402.59,20,688.75,137.75,551.0,402.59
925387,512910,20024,1.0,5806.29,3085.88,15,5806.29,870.94,4935.35,3085.88
925388,512911,20057,3.0,1299.09,681.94,10,3897.27,389.73,3507.54,2045.82
925389,512911,20001,1.0,2034.59,1256.83,10,2034.59,203.46,1831.13,1256.83
925390,512911,20173,1.0,655.41,315.56,15,655.41,98.31,557.1,315.56
925391,512911,20110,1.0,27669.14,13251.38,10,27669.14,2766.91,24902.23,13251.38
925392,512912,20065,1.0,4850.41,1964.56,10,4850.41,485.04,4365.37,1964.56
925393,512913,20239,1.0,29037.02,11401.1,5,29037.02,1451.85,27585.17,11401.1
925394,512913,20043,1.0,506.86,295.74,20,506.86,101.37,405.49,295.74
925395,512914,20044,3.0,546.78,344.42,10,1640.34,164.03,1476.31,1033.26
925396,512915,20128,1.0,472.44,268.02,15,472.44,70.87,401.57,268.02
925397,512916,20066,1.0,37192.6,14356.0,5,37192.6,1859.63,35332.97,14356.0
925398,512916,20127,1.0,483.68,170.85,0,483.68,0.0,483.68,170.85
925399,512917,20132,3.0,1481.71,958.89,10,4445.13,444.51,4000.62,2876.67
925400,512918,20236,1.0,798.64,492.51,15,798.64,119.8,678.84,492.51
925401,512919,20048,1.0,7860.04,3821.49,0,7860.04,0.0,7860.04,3821.49
925402,512919,20155,1.0,9423.58,4590.27,20,9423.58,1884.72,7538.86,4590.27
925403,512920,20103,1.0,994.09,508.3,25,994.09,248.52,745.57,508.3
925404,512921,20100,2.0,12907.55,4910.75,10,25815.1,2581.51,23233.59,9821.5
925405,512921,20052,1.0,762.46,360.49,0,762.46,0.0,762.46,360.49
925406,512922,20160,2.0,3652.46,2207.0,5,7304.92,365.25,6939.67,4414.0
925407,512922,20123,1.0,846.18,317.31,5,846.18,42.31,803.87,317.31
925408,512923,20025,1.0,789.05,334.17,20,789.05,157.81,631.24,334.17
925409,512923,20241,2.0,1014.76,464.94,20,2029.52,405.9,1623.62,929.88
925410,512924,20228,1.0,809.37,355.25,25,809.37,202.34,607.03,355.25
925411,512924,20212,1.0,1054.5,525.69,10,1054.5,105.45,949.05,525.69
925412,512925,20075,3.0,3455.22,1702.44,10,10365.66,1036.57,9329.09,5107.32
925413,512926,20190,2.0,7142.06,3397.58,15,14284.12,2142.62,12141.5,6795.16
925414,512926,20053,1.0,1726.42,1063.45,0,1726.42,0.0,1726.42,1063.45
925415,512927,20159,1.0,4841.96,1984.26,10,4841.96,484.2,4357.76,1984.26
925416,512928,20114,3.0,6490.61,4074.73,0,19471.83,0.0,19471.83,12224.19
925417,512928,20064,1.0,4631.2,2304.97,15,4631.2,694.68,3936.52,2304.97
925418,512928,20135,1.0,57639.3,26999.4,15,57639.3,8645.9,48993.4,26999.4
925419,512928,20139,3.0,4147.19,1778.79,10,12441.57,1244.16,11197.41,5336.37
925420,512929,20162,1.0,10460.54,5750.64,20,10460.54,2092.11,8368.43,5750.64
925421,512930,20245,2.0,2814.05,1526.29,0,5628.1,0.0,5628.1,3052.58
925422,512931,20171,1.0,549.39,355.49,15,549.39,82.41,466.98,355.49
925423,512932,20114,1.0,6490.61,4074.73,25,6490.61,1622.65,4867.96,4074.73
925424,512932,20084,1.0,1515.77,816.64,10,1515.77,151.58,1364.19,816.64
925425,512932,20130,1.0,513.1,315.11,20,513.1,102.62,410.48,315.11
925426,512933,20158,1.0,1755.56,899.9,10,1755.56,175.56,1580.0,899.9
925427,512933,20018,1.0,1164.92,639.96,0,1164.92,0.0,1164.92,639.96
925428,512934,20058,2.0,825.82,425.37,0,1651.64,0.0,1651.64,850.74
925429,512934,20223,1.0,3208.58,1610.64,5,3208.58,160.43,3048.15,1610.64
925430,512935,20193,1.0,732.73,354.9,5,732.73,36.64,696.09,354.9
925431,512936,20134,1.0,4055.28,2160.08,0,4055.28,0.0,4055.28,2160.08
925432,512937,20123,1.0,846.18,317.31,5,846.18,42.31,803.87,317.31
925433,512937,20022,2.0,4318.99,2170.88,0,8637.98,0.0,8637.98,4341.76
925434,512938,20045,1.0,360.74,200.18,0,360.74,0.0,360.74,200.18
925435,512938,20106,1.0,5100.65,2361.04,15,5100.65,765.1,4335.55,2361.04
925436,512939,20055,2.0,1146.02,721.9,25,2292.04,573.01,1719.03,1443.8
925437,512939,20179,1.0,65946.55,30216.01,0,65946.55,0.0,65946.55,30216.01
925438,512940,20215,1.0,4619.21,2986.9,0,4619.21,0.0,4619.21,2986.9
925439,512940,20238,1.0,1827.99,769.32,15,1827.99,274.2,1553.79,769.32
925440,512941,20244,2.0,25178.1,13648.72,15,50356.2,7553.43,42802.77,27297.44
925441,512941,20095,1.0,34386.07,12126.54,10,34386.07,3438.61,30947.46,12126.54
925442,512941,20213,1.0,24406.41,13831.92,5,24406.41,1220.32,23186.09,13831.92
925443,512942,20019,1.0,1058.34,495.5,15,1058.34,158.75,899.59,495.5
925444,512943,20147,1.0,466.14,257.27,20,466.14,93.23,372.91,257.27
925445,512944,20062,1.0,305.94,136.42,10,305.94,30.59,275.35,136.42
925446,512944,20006,1.0,66361.9,40574.05,0,66361.9,0.0,66361.9,40574.05
925447,512945,20059,1.0,1423.46,776.46,5,1423.46,71.17,1352.29,776.46
925448,512945,20010,3.0,1461.44,861.46,25,4384.32,1096.08,3288.24,2584.38
925449,512945,20206,1.0,7333.43,3267.21,15,7333.43,1100.01,6233.42,3267.21
925450,512946,20125,1.0,1356.16,737.87,5,1356.16,67.81,1288.35,737.87
925451,512946,20047,3.0,2184.05,873.58,15,6552.15,982.82,5569.33,2620.74
925452,512946,20123,3.0,846.18,317.31,5,2538.54,126.93,2411.61,951.93
925453,512947,20159,2.0,4841.96,1984.26,0,9683.92,0.0,9683.92,3968.52
925454,512947,20229,1.0,451.9,167.11,25,451.9,112.98,338.92,167.11
925455,512948,20219,1.0,2374.82,1493.38,15,2374.82,356.22,2018.6,1493.38
925456,512948,20082,1.0,2742.49,1289.44,10,2742.49,274.25,2468.24,1289.44
925457,512949,20134,2.0,4055.28,2160.08,20,8110.56,1622.11,6488.45,4320.16
925458,512950,20087,2.0,843.69,494.1,10,1687.38,168.74,1518.64,988.2
925459,512950,20004,1.0,10687.99,6945.78,5,10687.99,534.4,10153.59,6945.78
925460,512950,20097,2.0,875.47,357.51,10,1750.94,175.09,1575.85,715.02
925461,512950,20234,1.0,616.51,221.5,25,616.51,154.13,462.38,221.5
925462,512951,20135,1.0,57639.3,26999.4,10,57639.3,5763.93,51875.37,26999.4
925463,512951,20193,1.0,732.73,354.9,5,732.73,36.64,696.09,354.9
925464,512951,20113,1.0,1643.54,897.05,25,1643.54,410.88,1232.66,897.05
925465,512952,20017,1.0,1109.27,542.21,5,1109.27,55.46,1053.81,542.21
925466,512953,20200,1.0,667.42,334.31,15,667.42,100.11,567.31,334.31
925467,512953,20081,1.0,1102.66,531.45,20,1102.66,220.53,882.13,531.45
925468,512954,20100,1.0,12907.55,4910.75,15,12907.55,1936.13,10971.42,4910.75
925469,512955,20042,1.0,11594.41,5651.46,10,11594.41,1159.44,10434.97,5651.46
925470,512955,20238,1.0,1827.99,769.32,5,1827.99,91.4,1736.59,769.32
925471,512955,20200,1.0,667.42,334.31,5,667.42,33.37,634.05,334.31
925472,512955,20064,2.0,4631.2,2304.97,10,9262.4,926.24,8336.16,4609.94
925473,512956,20183,1.0,2415.51,1541.5,10,2415.51,241.55,2173.96,1541.5
925474,512956,20134,3.0,4055.28,2160.08,5,12165.84,608.29,11557.55,6480.24
925475,512957,20119,1.0,6447.76,4051.44,5,6447.76,322.39,6125.37,4051.44
925476,512957,20108,1.0,661.43,266.18,15,661.43,99.21,562.22,266.18
925477,512957,20141,2.0,3867.99,2487.02,5,7735.98,386.8,7349.18,4974.04
925478,512958,20036,1.0,8410.09,4511.4,15,8410.09,1261.51,7148.58,4511.4
925479,512958,20043,1.0,506.86,295.74,10,506.86,50.69,456.17,295.74
925480,512959,20246,2.0,1642.3,588.68,15,3284.6,492.69,2791.91,1177.36
925481,512959,20045,1.0,360.74,200.18,10,360.74,36.07,324.67,200.18
925482,512960,20177,4.0,577.46,291.4,10,2309.84,230.98,2078.86,1165.6
925483,512960,20015,1.0,2014.41,787.18,15,2014.41,302.16,1712.25,787.18
925484,512960,20116,1.0,14639.11,7180.81,25,14639.11,3659.78,10979.33,7180.81
925485,512960,20207,2.0,7864.92,5011.8,0,15729.84,0.0,15729.84,10023.6
925486,512961,20042,1.0,11594.41,5651.46,0,11594.41,0.0,11594.41,5651.46
925487,512962,20102,1.0,631.51,312.41,0,631.51,0.0,631.51,312.41
925488,512963,20220,1.0,8741.43,4054.0,10,8741.43,874.14,7867.29,4054.0
925489,512963,20173,1.0,655.41,315.56,10,655.41,65.54,589.87,315.56
925490,512964,20090,1.0,328.51,167.06,10,328.51,32.85,295.66,167.06
925491,512964,20245,1.0,2814.05,1526.29,5,2814.05,140.7,2673.35,1526.29
925492,512964,20079,1.0,1977.23,932.71,20,1977.23,395.45,1581.78,932.71
925493,512964,20191,3.0,16000.09,6354.85,0,48000.27,0.0,48000.27,19064.55
925494,512965,20005,1.0,1971.82,775.58,25,1971.82,492.96,1478.86,775.58
925495,512966,20177,1.0,577.46,291.4,20,577.46,115.49,461.97,291.4
925496,512967,20224,2.0,6470.02,3499.95,5,12940.04,647.0,12293.04,6999.9
925497,512968,20240,2.0,5892.88,2880.72,10,11785.76,1178.58,10607.18,5761.44
925498,512968,20113,1.0,1643.54,897.05,15,1643.54,246.53,1397.01,897.05
925499,512968,20090,1.0,328.51,167.06,0,328.51,0.0,328.51,167.06
925500,512968,20167,1.0,57110.65,29675.06,25,57110.65,14277.66,42832.99,29675.06
925501,512969,20171,1.0,549.39,355.49,0,549.39,0.0,549.39,355.49
925502,512969,20099,1.0,51823.07,23412.84,0,51823.07,0.0,51823.07,23412.84
925503,512969,20184,1.0,3782.1,2411.97,15,3782.1,567.32,3214.78,2411.97
925504,512970,20245,2.0,2814.05,1526.29,20,5628.1,1125.62,4502.48,3052.58
925505,512970,20200,1.0,667.42,334.31,0,667.42,0.0,667.42,334.31
925506,512970,20045,3.0,360.74,200.18,0,1082.22,0.0,1082.22,600.54
925507,512970,20019,1.0,1058.34,495.5,5,1058.34,52.92,1005.42,495.5
925508,512970,20218,2.0,2852.11,1676.96,10,5704.22,570.42,5133.8,3353.92
925509,512971,20226,2.0,2006.11,1202.04,10,4012.22,401.22,3611.0,2404.08
925510,512971,20157,2.0,8888.17,4176.33,10,17776.34,1777.63,15998.71,8352.66
925511,512971,20175,1.0,512.76,312.64,0,512.76,0.0,512.76,312.64
925512,512972,20204,1.0,1164.22,744.86,15,1164.22,174.63,989.59,744.86
925513,512973,20243,1.0,688.75,402.59,5,688.75,34.44,654.31,402.59
925514,512974,20110,1.0,27669.14,13251.38,10,27669.14,2766.91,24902.23,13251.38
925515,512974,20075,1.0,3455.22,1702.44,0,3455.22,0.0,3455.22,1702.44
925516,512975,20034,1.0,6694.49,3791.5,10,6694.49,669.45,6025.04,3791.5
925517,512975,20199,1.0,648.46,325.89,5,648.46,32.42,616.04,325.89
925518,512975,20130,1.0,513.1,315.11,10,513.1,51.31,461.79,315.11
925519,512976,20191,1.0,16000.09,6354.85,5,16000.09,800.0,15200.09,6354.85
925520,512976,20188,1.0,1301.72,615.08,0,1301.72,0.0,1301.72,615.08
925521,512977,20220,1.0,8741.43,4054.0,20,8741.43,1748.29,6993.14,4054.0
925522,512978,20105,2.0,7683.3,4304.87,10,15366.6,1536.66,13829.94,8609.74
925523,512978,20119,1.0,6447.76,4051.44,5,6447.76,322.39,6125.37,4051.44
925524,512978,20202,1.0,11129.06,5688.47,20,11129.06,2225.81,8903.25,5688.47
925525,512979,20240,1.0,5892.88,2880.72,15,5892.88,883.93,5008.95,2880.72
925526,512980,20214,1.0,13633.91,6410.28,10,13633.91,1363.39,12270.52,6410.28
925527,512980,20024,1.0,5806.29,3085.88,5,5806.29,290.31,5515.98,3085.88
925528,512981,20203,1.0,255.91,103.53,10,255.91,25.59,230.32,103.53
925529,512982,20014,1.0,557.2,204.62,0,557.2,0.0,557.2,204.62
925530,512982,20113,1.0,1643.54,897.05,20,1643.54,328.71,1314.83,897.05
925531,512983,20100,3.0,12907.55,4910.75,10,38722.65,3872.26,34850.39,14732.25
925532,512983,20094,1.0,1174.21,661.48,15,1174.21,176.13,998.08,661.48
925533,512984,20200,1.0,667.42,334.31,25,667.42,166.86,500.56,334.31
