order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_amount,cost_amount,customer_id,order_date,sales_channel,order_status,product_name,category,subcategory,revenue,profit,profit_margin,revenue_difference
933985,517259,20073,2.0,672.95,403.06,5,1345.9,67.3,1278.6,806.12,12145,2024-11-27,Paid Search,Delivered,Sneakers 20073,Fashion,Sneakers,1278.6,472.48,36.95,0.0
933986,517259,20043,3.0,506.86,295.74,0,1520.58,0.0,1520.58,887.22,12145,2024-11-27,Paid Search,Delivered,Sneakers 20043,Fashion,Sneakers,1520.58,633.36,41.65,0.0
933987,517260,20223,1.0,3208.58,1610.64,10,3208.58,320.86,2887.72,1610.64,13737,2024-01-13,Organic,Delivered,Smartphone 20223,Electronics,Smartphone,2887.72,1277.08,44.22,0.0
933988,517260,20056,3.0,2108.57,823.77,10,6325.71,632.57,5693.14,2471.31,13737,2024-01-13,Organic,Delivered,Running Shoes 20056,Sports,Running Shoes,5693.14,3221.83,56.59,0.0
933989,517260,20224,1.0,6470.02,3499.95,10,6470.02,647.0,5823.02,3499.95,13737,2024-01-13,Organic,Delivered,Chair 20224,Home,Chair,5823.02,2323.07,39.89,0.0
933990,517260,20130,1.0,513.1,315.11,5,513.1,25.66,487.44,315.11,13737,2024-01-13,Organic,Delivered,Perfume 20130,Beauty,Perfume,487.44,172.33,35.35,0.0
933991,517261,20060,1.0,794.08,468.82,10,794.08,79.41,714.67,468.82,11023,2024-04-29,Affiliate,Delivered,Backpack 20060,Fashion,Backpack,714.67,245.85,34.4,0.0
933992,517261,20122,1.0,14754.48,8539.23,15,14754.48,2213.17,12541.31,8539.23,11023,2024-04-29,Affiliate,Delivered,Laptop 20122,Electronics,Laptop,12541.31,4002.08,31.91,0.0
933993,517262,20046,3.0,1009.74,517.33,5,3029.22,151.46,2877.76,1551.99,12794,2024-03-23,Email,Delivered,Perfume 20046,Beauty,Perfume,2877.76,1325.77,46.07,0.0
933994,517262,20171,1.0,549.39,355.49,20,549.39,109.88,439.51,355.49,12794,2024-03-23,Email,Delivered,Shampoo 20171,Beauty,Shampoo,439.51,84.02,19.12,0.0
933995,517263,20065,1.0,4850.41,1964.56,15,4850.41,727.56,4122.85,1964.56,10568,2024-11-05,Direct,Delivered,Keyboard 20065,Electronics,Keyboard,4122.85,2158.29,52.35,0.0
933996,517263,20072,1.0,2282.11,915.86,0,2282.11,0.0,2282.11,915.86,10568,2024-11-05,Direct,Delivered,Shampoo 20072,Beauty,Shampoo,2282.11,1366.25,59.87,0.0
933997,517264,20104,1.0,810.35,376.04,15,810.35,121.55,688.8,376.04,10976,2024-07-10,Social,Delivered,Laptop 20104,Electronics,Laptop,688.8,312.76,45.41,0.0
933998,517265,20181,1.0,1516.64,752.06,0,1516.64,0.0,1516.64,752.06,13421,2024-08-31,Organic,Delivered,Bedsheet 20181,Home,Bedsheet,1516.64,764.58,50.41,0.0
933999,517266,20198,1.0,4380.66,2456.56,5,4380.66,219.03,4161.63,2456.56,11679,2025-07-13,Organic,Delivered,Headphones 20198,Electronics,Headphones,4161.63,1705.07,40.97,0.0
934000,517267,20192,2.0,1251.49,516.17,10,2502.98,250.3,2252.68,1032.34,14914,2025-05-14,Paid Search,Delivered,Sneakers 20192,Fashion,Sneakers,2252.68,1220.34,54.17,0.0
934001,517268,20006,1.0,66361.9,40574.05,20,66361.9,13272.38,53089.52,40574.05,14984,2025-08-06,Paid Search,Delivered,Monitor 20006,Electronics,Monitor,53089.52,12515.47,23.57,0.0
934002,517269,20187,1.0,3068.6,1390.76,0,3068.6,0.0,3068.6,1390.76,10659,2025-08-19,Paid Search,Delivered,Cushion 20187,Home,Cushion,3068.6,1677.84,54.68,0.0
934003,517270,20132,1.0,1481.71,958.89,0,1481.71,0.0,1481.71,958.89,13296,2024-06-30,Organic,Delivered,Backpack 20132,Fashion,Backpack,1481.71,522.82,35.28,0.0
934004,517271,20154,1.0,705.67,272.04,15,705.67,105.85,599.82,272.04,13914,2025-03-26,Direct,Delivered,Running Shoes 20154,Sports,Running Shoes,599.82,327.78,54.65,0.0
934005,517272,20106,2.0,5100.65,2361.04,15,10201.3,1530.2,8671.1,4722.08,11382,2025-09-27,Organic,Delivered,Sneakers 20106,Fashion,Sneakers,8671.1,3949.02,45.54,0.0
934006,517272,20196,1.0,1639.7,687.88,5,1639.7,81.98,1557.72,687.88,11382,2025-09-27,Organic,Delivered,Running Shoes 20196,Sports,Running Shoes,1557.72,869.84,55.84,0.0
934007,517272,20225,1.0,1183.96,611.67,25,1183.96,295.99,887.97,611.67,11382,2025-09-27,Organic,Delivered,Sneakers 20225,Fashion,Sneakers,887.97,276.3,31.12,0.0
934008,517273,20210,1.0,39951.74,24370.91,5,39951.74,1997.59,37954.15,24370.91,14207,2024-08-10,Affiliate,Delivered,Smartphone 20210,Electronics,Smartphone,37954.15,13583.24,35.79,0.0
934009,517273,20227,1.0,540.46,225.55,25,540.46,135.12,405.34,225.55,14207,2024-08-10,Affiliate,Delivered,Backpack 20227,Fashion,Backpack,405.34,179.79,44.36,0.0
934010,517273,20019,1.0,1058.34,495.5,15,1058.34,158.75,899.59,495.5,14207,2024-08-10,Affiliate,Delivered,Shampoo 20019,Beauty,Shampoo,899.59,404.09,44.92,0.0
934011,517273,20013,3.0,2355.66,1097.0,0,7066.98,0.0,7066.98,3291.0,14207,2024-08-10,Affiliate,Delivered,Sneakers 20013,Fashion,Sneakers,7066.98,3775.98,53.43,0.0
934012,517273,20120,1.0,1105.53,706.04,20,1105.53,221.11,884.42,706.04,14207,2024-08-10,Affiliate,Delivered,Serum 20120,Beauty,Serum,884.42,178.38,20.17,0.0
934013,517274,20204,1.0,1164.22,744.86,10,1164.22,116.42,1047.8,744.86,13690,2024-10-01,Social,Delivered,Jacket 20204,Fashion,Jacket,1047.8,302.94,28.91,0.0
934014,517275,20041,1.0,1038.65,663.18,10,1038.65,103.86,934.79,663.18,11624,2025-01-23,Social,Delivered,Yoga Mat 20041,Sports,Yoga Mat,934.79,271.61,29.06,0.0
934015,517276,20042,2.0,11594.41,5651.46,15,23188.82,3478.32,19710.5,11302.92,10457,2025-08-06,Email,Delivered,Storage Box 20042,Home,Storage Box,19710.5,8407.58,42.66,0.0
934016,517277,20243,1.0,688.75,402.59,5,688.75,34.44,654.31,402.59,12217,2024-04-17,Direct,Delivered,Moisturizer 20243,Beauty,Moisturizer,654.31,251.72,38.47,0.0
934017,517278,20021,3.0,8993.0,4728.96,15,26979.0,4046.85,22932.15,14186.88,11853,2024-12-07,Email,Delivered,Yoga Mat 20021,Sports,Yoga Mat,22932.15,8745.27,38.14,0.0
934018,517278,20071,1.0,36137.71,17268.1,10,36137.71,3613.77,32523.94,17268.1,11853,2024-12-07,Email,Delivered,Laptop 20071,Electronics,Laptop,32523.94,15255.84,46.91,0.0
934019,517279,20057,1.0,1299.09,681.94,15,1299.09,194.86,1104.23,681.94,12640,2024-06-26,Paid Search,Delivered,Sneakers 20057,Fashion,Sneakers,1104.23,422.29,38.24,0.0
934020,517279,20021,1.0,8993.0,4728.96,5,8993.0,449.65,8543.35,4728.96,12640,2024-06-26,Paid Search,Delivered,Yoga Mat 20021,Sports,Yoga Mat,8543.35,3814.39,44.65,0.0
934021,517279,20138,1.0,3333.11,1217.57,15,3333.11,499.97,2833.14,1217.57,12640,2024-06-26,Paid Search,Delivered,Keyboard 20138,Electronics,Keyboard,2833.14,1615.57,57.02,0.0
934022,517280,20172,1.0,534.01,205.89,25,534.01,133.5,400.51,205.89,11146,2025-06-04,Paid Search,Delivered,Dumbbells 20172,Sports,Dumbbells,400.51,194.62,48.59,0.0
934023,517281,20218,1.0,2852.11,1676.96,25,2852.11,713.03,2139.08,1676.96,11559,2024-06-25,Affiliate,Delivered,Face Wash 20218,Beauty,Face Wash,2139.08,462.12,21.6,0.0
934024,517281,20084,1.0,1515.77,816.64,5,1515.77,75.79,1439.98,816.64,11559,2024-06-25,Affiliate,Delivered,Keyboard 20084,Electronics,Keyboard,1439.98,623.34,43.29,0.0
934025,517281,20225,4.0,1183.96,611.67,20,4735.84,947.17,3788.67,2446.68,11559,2024-06-25,Affiliate,Delivered,Sneakers 20225,Fashion,Sneakers,3788.67,1341.99,35.42,0.0
934026,517282,20032,1.0,421.54,251.42,10,421.54,42.15,379.39,251.42,14481,2024-09-17,Social,Delivered,Dress 20032,Fashion,Dress,379.39,127.97,33.73,0.0
934027,517282,20003,1.0,2966.78,1197.73,20,2966.78,593.36,2373.42,1197.73,14481,2024-09-17,Social,Delivered,Perfume 20003,Beauty,Perfume,2373.42,1175.69,49.54,0.0
934028,517282,20143,1.0,10016.19,6270.24,10,10016.19,1001.62,9014.57,6270.24,14481,2024-09-17,Social,Delivered,Monitor 20143,Electronics,Monitor,9014.57,2744.33,30.44,0.0
934029,517282,20113,1.0,1643.54,897.05,10,1643.54,164.35,1479.19,897.05,14481,2024-09-17,Social,Delivered,Perfume 20113,Beauty,Perfume,1479.19,582.14,39.36,0.0
934030,517283,20039,1.0,570.9,319.77,10,570.9,57.09,513.81,319.77,14212,2024-09-10,Email,Delivered,Running Shoes 20039,Sports,Running Shoes,513.81,194.04,37.76,0.0
934031,517284,20074,1.0,472.42,276.25,10,472.42,47.24,425.18,276.25,13676,2024-02-21,Paid Search,Delivered,Perfume 20074,Beauty,Perfume,425.18,148.93,35.03,0.0
934032,517284,20039,1.0,570.9,319.77,15,570.9,85.64,485.26,319.77,13676,2024-02-21,Paid Search,Delivered,Running Shoes 20039,Sports,Running Shoes,485.26,165.49,34.1,0.0
934033,517285,20243,1.0,688.75,402.59,10,688.75,68.88,619.87,402.59,11764,2025-05-03,Affiliate,Delivered,Moisturizer 20243,Beauty,Moisturizer,619.87,217.28,35.05,0.01
934034,517286,20071,1.0,36137.71,17268.1,5,36137.71,1806.89,34330.82,17268.1,12488,2024-07-04,Paid Search,Delivered,Laptop 20071,Electronics,Laptop,34330.82,17062.72,49.7,0.0
934035,517286,20116,1.0,14639.11,7180.81,10,14639.11,1463.91,13175.2,7180.81,12488,2024-07-04,Paid Search,Delivered,Running Shoes 20116,Sports,Running Shoes,13175.2,5994.39,45.5,0.0
934036,517287,20094,1.0,1174.21,661.48,15,1174.21,176.13,998.08,661.48,11465,2024-12-24,Social,Delivered,Smartphone 20094,Electronics,Smartphone,998.08,336.6,33.72,0.0
934037,517288,20176,1.0,4966.93,2828.62,20,4966.93,993.39,3973.54,2828.62,12040,2025-05-24,Direct,Delivered,Keyboard 20176,Electronics,Keyboard,3973.54,1144.92,28.81,0.0
934038,517289,20248,2.0,1003.97,405.22,5,2007.94,100.4,1907.54,810.44,12586,2025-07-29,Social,Delivered,Shampoo 20248,Beauty,Shampoo,1907.54,1097.1,57.51,0.0
934039,517290,20160,1.0,3652.46,2207.0,15,3652.46,547.87,3104.59,2207.0,14293,2025-11-02,Organic,Delivered,Cushion 20160,Home,Cushion,3104.59,897.59,28.91,0.0
934040,517290,20026,1.0,5768.56,2502.63,10,5768.56,576.86,5191.7,2502.63,14293,2025-11-02,Organic,Delivered,Chair 20026,Home,Chair,5191.7,2689.07,51.8,0.0
934041,517290,20180,1.0,4768.23,2316.26,15,4768.23,715.23,4053.0,2316.26,14293,2025-11-02,Organic,Delivered,Keyboard 20180,Electronics,Keyboard,4053.0,1736.74,42.85,0.0
934042,517291,20008,1.0,7931.3,3163.37,0,7931.3,0.0,7931.3,3163.37,13980,2024-04-02,Social,Delivered,Storage Box 20008,Home,Storage Box,7931.3,4767.93,60.12,0.0
934043,517292,20242,1.0,856.35,484.3,10,856.35,85.64,770.71,484.3,10978,2025-04-04,Organic,Delivered,Keyboard 20242,Electronics,Keyboard,770.71,286.41,37.16,0.01
934044,517292,20182,1.0,486.61,314.6,20,486.61,97.32,389.29,314.6,10978,2025-04-04,Organic,Delivered,Perfume 20182,Beauty,Perfume,389.29,74.69,19.19,0.0
934045,517292,20125,1.0,1356.16,737.87,0,1356.16,0.0,1356.16,737.87,10978,2025-04-04,Organic,Delivered,Keyboard 20125,Electronics,Keyboard,1356.16,618.29,45.59,0.0
934047,517294,20197,1.0,2872.53,1123.32,10,2872.53,287.25,2585.28,1123.32,10374,2025-07-16,Social,Delivered,Smartphone 20197,Electronics,Smartphone,2585.28,1461.96,56.55,0.0
934048,517295,20008,2.0,7931.3,3163.37,5,15862.6,793.13,15069.47,6326.74,10240,2024-10-11,Organic,Delivered,Storage Box 20008,Home,Storage Box,15069.47,8742.73,58.02,0.0
934049,517296,20022,1.0,4318.99,2170.88,10,4318.99,431.9,3887.09,2170.88,14259,2024-01-11,Social,Delivered,Badminton Racket 20022,Sports,Badminton Racket,3887.09,1716.21,44.15,0.0
934050,517296,20155,2.0,9423.58,4590.27,5,18847.16,942.36,17904.8,9180.54,14259,2024-01-11,Social,Delivered,Badminton Racket 20155,Sports,Badminton Racket,17904.8,8724.26,48.73,0.0
934051,517296,20121,1.0,797.87,498.73,0,797.87,0.0,797.87,498.73,14259,2024-01-11,Social,Delivered,Perfume 20121,Beauty,Perfume,797.87,299.14,37.49,0.0
934052,517297,20215,1.0,4619.21,2986.9,15,4619.21,692.88,3926.33,2986.9,11417,2025-09-17,Social,Delivered,Storage Box 20215,Home,Storage Box,3926.33,939.43,23.93,0.0
934053,517297,20204,1.0,1164.22,744.86,15,1164.22,174.63,989.59,744.86,11417,2025-09-17,Social,Delivered,Jacket 20204,Fashion,Jacket,989.59,244.73,24.73,0.0
934054,517297,20013,1.0,2355.66,1097.0,25,2355.66,588.92,1766.74,1097.0,11417,2025-09-17,Social,Delivered,Sneakers 20013,Fashion,Sneakers,1766.74,669.74,37.91,0.0
934055,517298,20086,1.0,1750.18,990.74,0,1750.18,0.0,1750.18,990.74,14283,2025-07-09,Organic,Delivered,Dress 20086,Fashion,Dress,1750.18,759.44,43.39,0.0
934056,517299,20182,1.0,486.61,314.6,20,486.61,97.32,389.29,314.6,10345,2024-08-29,Organic,Delivered,Perfume 20182,Beauty,Perfume,389.29,74.69,19.19,0.0
934057,517299,20092,1.0,2265.41,1302.01,0,2265.41,0.0,2265.41,1302.01,10345,2024-08-29,Organic,Delivered,Laptop 20092,Electronics,Laptop,2265.41,963.4,42.53,0.0
934058,517299,20237,1.0,1862.11,743.36,25,1862.11,465.53,1396.58,743.36,10345,2024-08-29,Organic,Delivered,Face Wash 20237,Beauty,Face Wash,1396.58,653.22,46.77,0.0
934059,517300,20093,1.0,4388.2,2379.34,25,4388.2,1097.05,3291.15,2379.34,11216,2025-09-02,Email,Delivered,Bedsheet 20093,Home,Bedsheet,3291.15,911.81,27.7,0.0
934060,517300,20218,1.0,2852.11,1676.96,25,2852.11,713.03,2139.08,1676.96,11216,2025-09-02,Email,Delivered,Face Wash 20218,Beauty,Face Wash,2139.08,462.12,21.6,0.0
934061,517300,20059,1.0,1423.46,776.46,10,1423.46,142.35,1281.11,776.46,11216,2025-09-02,Email,Delivered,Backpack 20059,Fashion,Backpack,1281.11,504.65,39.39,0.0
934062,517301,20070,1.0,965.14,558.33,15,965.14,144.77,820.37,558.33,14127,2024-10-27,Direct,Delivered,Monitor 20070,Electronics,Monitor,820.37,262.04,31.94,0.0
934063,517302,20026,4.0,5768.56,2502.63,10,23074.24,2307.42,20766.82,10010.52,10977,2024-10-28,Paid Search,Delivered,Chair 20026,Home,Chair,20766.82,10756.3,51.8,0.0
934064,517303,20165,1.0,3173.03,1708.63,5,3173.03,158.65,3014.38,1708.63,12597,2024-08-07,Organic,Delivered,Dumbbells 20165,Sports,Dumbbells,3014.38,1305.75,43.32,0.0
934065,517303,20031,1.0,4512.81,1851.07,10,4512.81,451.28,4061.53,1851.07,12597,2024-08-07,Organic,Delivered,Face Wash 20031,Beauty,Face Wash,4061.53,2210.46,54.42,0.0
934066,517304,20062,2.0,305.94,136.42,5,611.88,30.59,581.29,272.84,13607,2024-12-27,Direct,Delivered,Serum 20062,Beauty,Serum,581.29,308.45,53.06,0.0
934067,517305,20244,1.0,25178.1,13648.72,10,25178.1,2517.81,22660.29,13648.72,11745,2025-12-27,Direct,Delivered,Headphones 20244,Electronics,Headphones,22660.29,9011.57,39.77,0.0
934068,517306,20206,1.0,7333.43,3267.21,10,7333.43,733.34,6600.09,3267.21,10717,2024-02-08,Direct,Delivered,Smartphone 20206,Electronics,Smartphone,6600.09,3332.88,50.5,0.0
934069,517306,20067,2.0,355.37,156.32,25,710.74,177.68,533.06,312.64,10717,2024-02-08,Direct,Delivered,Storage Box 20067,Home,Storage Box,533.06,220.42,41.35,0.0
934070,517307,20133,1.0,1863.13,1176.7,10,1863.13,186.31,1676.82,1176.7,14167,2025-03-09,Organic,Delivered,Face Wash 20133,Beauty,Face Wash,1676.82,500.12,29.83,0.0
934071,517307,20027,1.0,265.01,170.54,0,265.01,0.0,265.01,170.54,14167,2025-03-09,Organic,Delivered,Serum 20027,Beauty,Serum,265.01,94.47,35.65,0.0
934072,517308,20156,2.0,1052.52,389.44,0,2105.04,0.0,2105.04,778.88,13110,2024-05-07,Direct,Delivered,Keyboard 20156,Electronics,Keyboard,2105.04,1326.16,63.0,0.0
934073,517309,20073,1.0,672.95,403.06,10,672.95,67.3,605.65,403.06,14561,2024-03-31,Direct,Delivered,Sneakers 20073,Fashion,Sneakers,605.65,202.59,33.45,0.01
934074,517310,20080,2.0,3178.09,1633.33,0,6356.18,0.0,6356.18,3266.66,13507,2024-02-11,Paid Search,Delivered,Moisturizer 20080,Beauty,Moisturizer,6356.18,3089.52,48.61,0.0
934075,517311,20146,1.0,3765.71,2293.07,15,3765.71,564.86,3200.85,2293.07,13722,2024-07-18,Email,Delivered,Lamp 20146,Home,Lamp,3200.85,907.78,28.36,0.0
934076,517311,20197,1.0,2872.53,1123.32,0,2872.53,0.0,2872.53,1123.32,13722,2024-07-18,Email,Delivered,Smartphone 20197,Electronics,Smartphone,2872.53,1749.21,60.89,0.0
934077,517312,20225,2.0,1183.96,611.67,20,2367.92,473.58,1894.34,1223.34,13110,2025-06-18,Organic,Delivered,Sneakers 20225,Fashion,Sneakers,1894.34,671.0,35.42,0.0
934078,517313,20039,1.0,570.9,319.77,15,570.9,85.64,485.26,319.77,13351,2025-06-22,Paid Search,Delivered,Running Shoes 20039,Sports,Running Shoes,485.26,165.49,34.1,0.0
934079,517314,20248,1.0,1003.97,405.22,10,1003.97,100.4,903.57,405.22,12135,2025-08-07,Social,Delivered,Shampoo 20248,Beauty,Shampoo,903.57,498.35,55.15,0.0
934080,517314,20180,2.0,4768.23,2316.26,25,9536.46,2384.11,7152.35,4632.52,12135,2025-08-07,Social,Delivered,Keyboard 20180,Electronics,Keyboard,7152.35,2519.83,35.23,-0.01
934081,517315,20070,1.0,965.14,558.33,0,965.14,0.0,965.14,558.33,14634,2024-04-16,Organic,Delivered,Monitor 20070,Electronics,Monitor,965.14,406.81,42.15,0.0
934082,517316,20178,1.0,9139.42,3920.03,20,9139.42,1827.88,7311.54,3920.03,14081,2024-03-20,Direct,Delivered,Storage Box 20178,Home,Storage Box,7311.54,3391.51,46.39,0.0
934083,517316,20066,1.0,37192.6,14356.0,0,37192.6,0.0,37192.6,14356.0,14081,2024-03-20,Direct,Delivered,Smartphone 20066,Electronics,Smartphone,37192.6,22836.6,61.4,0.0
934084,517317,20039,1.0,570.9,319.77,0,570.9,0.0,570.9,319.77,11212,2025-12-18,Direct,Delivered,Running Shoes 20039,Sports,Running Shoes,570.9,251.13,43.99,0.0
934085,517318,20028,1.0,2140.06,1062.98,5,2140.06,107.0,2033.06,1062.98,14650,2025-11-04,Direct,Delivered,T-Shirt 20028,Fashion,T-Shirt,2033.06,970.08,47.72,0.0
934086,517318,20101,1.0,495.5,311.24,20,495.5,99.1,396.4,311.24,14650,2025-11-04,Direct,Delivered,Jacket 20101,Fashion,Jacket,396.4,85.16,21.48,0.0
934087,517319,20235,1.0,5067.15,2084.95,0,5067.15,0.0,5067.15,2084.95,11170,2025-05-26,Organic,Delivered,Bedsheet 20235,Home,Bedsheet,5067.15,2982.2,58.85,0.0
934088,517320,20201,1.0,1393.23,596.08,10,1393.23,139.32,1253.91,596.08,13529,2025-09-05,Email,Delivered,Running Shoes 20201,Sports,Running Shoes,1253.91,657.83,52.46,0.0
934089,517321,20056,1.0,2108.57,823.77,15,2108.57,316.29,1792.28,823.77,14605,2025-08-11,Direct,Delivered,Running Shoes 20056,Sports,Running Shoes,1792.28,968.51,54.04,0.0
934090,517322,20199,1.0,648.46,325.89,10,648.46,64.85,583.61,325.89,12095,2025-02-25,Organic,Delivered,Moisturizer 20199,Beauty,Moisturizer,583.61,257.72,44.16,0.0
934091,517322,20088,1.0,1969.68,1132.48,15,1969.68,295.45,1674.23,1132.48,12095,2025-02-25,Organic,Delivered,T-Shirt 20088,Fashion,T-Shirt,1674.23,541.75,32.36,0.0
934092,517322,20230,1.0,4929.39,1876.99,5,4929.39,246.47,4682.92,1876.99,12095,2025-02-25,Organic,Delivered,Sneakers 20230,Fashion,Sneakers,4682.92,2805.93,59.92,0.0
934093,517323,20192,2.0,1251.49,516.17,15,2502.98,375.45,2127.53,1032.34,10925,2024-12-13,Email,Delivered,Sneakers 20192,Fashion,Sneakers,2127.53,1095.19,51.48,0.0
934094,517324,20235,1.0,5067.15,2084.95,20,5067.15,1013.43,4053.72,2084.95,14979,2025-12-16,Organic,Delivered,Bedsheet 20235,Home,Bedsheet,4053.72,1968.77,48.57,0.0
934095,517325,20088,1.0,1969.68,1132.48,10,1969.68,196.97,1772.71,1132.48,13969,2025-05-09,Email,Delivered,T-Shirt 20088,Fashion,T-Shirt,1772.71,640.23,36.12,0.0
934096,517325,20230,2.0,4929.39,1876.99,5,9858.78,492.94,9365.84,3753.98,13969,2025-05-09,Email,Delivered,Sneakers 20230,Fashion,Sneakers,9365.84,5611.86,59.92,0.0
934097,517326,20123,1.0,846.18,317.31,10,846.18,84.62,761.56,317.31,12248,2025-10-07,Email,Delivered,Face Wash 20123,Beauty,Face Wash,761.56,444.25,58.33,0.0
934098,517326,20174,1.0,9489.2,5657.72,5,9489.2,474.46,9014.74,5657.72,12248,2025-10-07,Email,Delivered,Football 20174,Sports,Football,9014.74,3357.02,37.24,0.0
934099,517327,20115,1.0,3585.93,1528.09,10,3585.93,358.59,3227.34,1528.09,14956,2024-05-31,Direct,Delivered,Sneakers 20115,Fashion,Sneakers,3227.34,1699.25,52.65,0.0
934100,517327,20051,1.0,695.77,441.02,10,695.77,69.58,626.19,441.02,14956,2024-05-31,Direct,Delivered,Serum 20051,Beauty,Serum,626.19,185.17,29.57,0.0
934101,517328,20087,1.0,843.69,494.1,20,843.69,168.74,674.95,494.1,10582,2024-06-11,Social,Delivered,Face Wash 20087,Beauty,Face Wash,674.95,180.85,26.79,0.0
934102,517328,20001,1.0,2034.59,1256.83,10,2034.59,203.46,1831.13,1256.83,10582,2024-06-11,Social,Delivered,Football 20001,Sports,Football,1831.13,574.3,31.36,0.0
934103,517329,20239,1.0,29037.02,11401.1,10,29037.02,2903.7,26133.32,11401.1,12637,2025-04-05,Affiliate,Delivered,Mouse 20239,Electronics,Mouse,26133.32,14732.22,56.37,0.0
934104,517329,20185,1.0,2259.46,1390.82,0,2259.46,0.0,2259.46,1390.82,12637,2025-04-05,Affiliate,Delivered,Keyboard 20185,Electronics,Keyboard,2259.46,868.64,38.44,0.0
934105,517330,20248,1.0,1003.97,405.22,0,1003.97,0.0,1003.97,405.22,10913,2025-11-28,Organic,Delivered,Shampoo 20248,Beauty,Shampoo,1003.97,598.75,59.64,0.0
934106,517331,20008,3.0,7931.3,3163.37,15,23793.9,3569.08,20224.82,9490.11,10925,2025-03-29,Email,Delivered,Storage Box 20008,Home,Storage Box,20224.82,10734.71,53.08,0.0
934107,517331,20208,3.0,1173.49,689.03,0,3520.47,0.0,3520.47,2067.09,10925,2025-03-29,Email,Delivered,Monitor 20208,Electronics,Monitor,3520.47,1453.38,41.28,0.0
934108,517332,20039,1.0,570.9,319.77,15,570.9,85.64,485.26,319.77,11740,2024-11-19,Direct,Delivered,Running Shoes 20039,Sports,Running Shoes,485.26,165.49,34.1,0.0
934111,517334,20140,1.0,3463.21,2168.28,10,3463.21,346.32,3116.89,2168.28,10856,2024-04-23,Direct,Delivered,Perfume 20140,Beauty,Perfume,3116.89,948.61,30.43,0.0
934112,517335,20143,3.0,10016.19,6270.24,20,30048.57,6009.71,24038.86,18810.72,12602,2024-06-17,Email,Delivered,Monitor 20143,Electronics,Monitor,24038.86,5228.14,21.75,0.0
934113,517335,20178,1.0,9139.42,3920.03,10,9139.42,913.94,8225.48,3920.03,12602,2024-06-17,Email,Delivered,Storage Box 20178,Home,Storage Box,8225.48,4305.45,52.34,0.0
934114,517336,20162,1.0,10460.54,5750.64,20,10460.54,2092.11,8368.43,5750.64,13892,2024-05-26,Social,Delivered,Mouse 20162,Electronics,Mouse,8368.43,2617.79,31.28,0.0
934115,517336,20168,3.0,902.26,559.09,5,2706.78,135.34,2571.44,1677.27,13892,2024-05-26,Social,Delivered,T-Shirt 20168,Fashion,T-Shirt,2571.44,894.17,34.77,0.0
934116,517336,20175,1.0,512.76,312.64,20,512.76,102.55,410.21,312.64,13892,2024-05-26,Social,Delivered,Football 20175,Sports,Football,410.21,97.57,23.79,0.0
934117,517337,20117,1.0,1124.34,526.44,25,1124.34,281.08,843.26,526.44,10734,2025-05-28,Direct,Delivered,Face Wash 20117,Beauty,Face Wash,843.26,316.82,37.57,-0.01
934118,517337,20220,1.0,8741.43,4054.0,5,8741.43,437.07,8304.36,4054.0,10734,2025-05-28,Direct,Delivered,Storage Box 20220,Home,Storage Box,8304.36,4250.36,51.18,0.0
934119,517337,20164,3.0,11095.53,5298.72,0,33286.59,0.0,33286.59,15896.16,10734,2025-05-28,Direct,Delivered,Badminton Racket 20164,Sports,Badminton Racket,33286.59,17390.43,52.24,0.0
934120,517337,20123,2.0,846.18,317.31,20,1692.36,338.47,1353.89,634.62,10734,2025-05-28,Direct,Delivered,Face Wash 20123,Beauty,Face Wash,1353.89,719.27,53.13,0.0
934121,517338,20099,1.0,51823.07,23412.84,25,51823.07,12955.77,38867.3,23412.84,10071,2025-05-15,Paid Search,Delivered,Headphones 20099,Electronics,Headphones,38867.3,15454.46,39.76,0.0
934122,517338,20089,4.0,6296.83,2350.0,15,25187.32,3778.1,21409.22,9400.0,10071,2025-05-15,Paid Search,Delivered,Dress 20089,Fashion,Dress,21409.22,12009.22,56.09,0.0
934123,517338,20208,1.0,1173.49,689.03,5,1173.49,58.67,1114.82,689.03,10071,2025-05-15,Paid Search,Delivered,Monitor 20208,Electronics,Monitor,1114.82,425.79,38.19,0.0
934124,517339,20174,2.0,9489.2,5657.72,25,18978.4,4744.6,14233.8,11315.44,13735,2024-10-04,Affiliate,Delivered,Football 20174,Sports,Football,14233.8,2918.36,20.5,0.0
934125,517340,20068,1.0,608.21,337.91,20,608.21,121.64,486.57,337.91,12030,2025-12-22,Email,Delivered,Backpack 20068,Fashion,Backpack,486.57,148.66,30.55,0.0
934126,517340,20113,1.0,1643.54,897.05,25,1643.54,410.88,1232.66,897.05,12030,2025-12-22,Email,Delivered,Perfume 20113,Beauty,Perfume,1232.66,335.61,27.23,0.0
934127,517341,20250,2.0,11658.68,5085.0,5,23317.36,1165.87,22151.49,10170.0,10951,2024-10-14,Affiliate,Delivered,Running Shoes 20250,Sports,Running Shoes,22151.49,11981.49,54.09,0.0
934128,517342,20003,1.0,2966.78,1197.73,5,2966.78,148.34,2818.44,1197.73,14392,2024-11-21,Social,Delivered,Perfume 20003,Beauty,Perfume,2818.44,1620.71,57.5,0.0
934129,517343,20200,1.0,667.42,334.31,15,667.42,100.11,567.31,334.31,12136,2025-01-19,Social,Delivered,Storage Box 20200,Home,Storage Box,567.31,233.0,41.07,0.0
