order_id,payment_id,payment_method,payment_amount,payment_status
515299,715299,Credit Card,600.68,Paid
515300,715300,COD,31704.22,Paid
515301,715301,UPI,554.86,Paid
515302,715302,Net Banking,1270.49,Paid
515303,715303,Net Banking,1971.82,Pending
515304,715304,Debit Card,9326.94,Paid
515305,715305,UPI,396.22,Paid
515306,715306,Credit Card,1183.96,Paid
515307,715307,UPI,708.66,Paid
515308,715308,Credit Card,8152.75,Paid
515309,715309,COD,1139.86,Paid
515310,715310,UPI,1124.34,Paid
515311,715311,UPI,4590.59,Paid
515312,715312,COD,77957.24,Paid
515313,715313,UPI,9425.85,Paid
515314,715314,UPI,6463.88,Paid
515315,715315,Debit Card,1750.18,Paid
515316,715316,Debit Card,41318.26,Paid
515317,715317,Net Banking,598.4,Paid
515318,715318,Debit Card,34677.06,Paid
515319,715319,Credit Card,27696.63,Paid
515320,715320,COD,9477.84,Paid
515321,715321,COD,7989.59,Paid
515322,715322,Debit Card,50087.45,Paid
515323,715323,Debit Card,2831.8,Paid
515324,715324,Net Banking,69469.62,Paid
515325,715325,COD,957.83,Paid
515326,715326,Credit Card,63861.41,Paid
515327,715327,COD,7358.54,Paid
515328,715328,Credit Card,1705.19,Paid
515329,715329,UPI,1955.59,Paid
515330,715330,COD,6296.83,Paid
515331,715331,Debit Card,2141.06,Paid
515332,715332,Credit Card,1561.38,Paid
515333,715333,Debit Card,52769.47,Paid
515334,715334,Debit Card,1891.51,Paid
515335,715335,UPI,2657.87,Paid
515336,715336,UPI,5040.67,Paid
515337,715337,UPI,14709.83,Paid
515338,715338,COD,26966.16,Paid
515339,715339,Net Banking,9229.7,Paid
515340,715340,Credit Card,11474.07,Paid
515341,715341,UPI,212.01,Paid
515342,715342,COD,801.55,Failed
515343,715343,UPI,102313.5,Paid
515344,715344,UPI,97149.52,Paid
515345,715345,Debit Card,8269.72,Paid
515346,715346,Credit Card,702.8,Paid
515347,715347,Net Banking,5008.95,Paid
515348,715348,Credit Card,11949.56,Paid
515349,715349,Debit Card,6454.67,Paid
515350,715350,UPI,887.42,Pending
515351,715351,Net Banking,2601.69,Paid
515352,715352,UPI,1472.05,Paid
515353,715353,Credit Card,3166.39,Paid
515354,715354,Credit Card,12725.99,Paid
515355,715355,Debit Card,1993.54,Paid
515356,715356,COD,2448.53,Paid
515357,715357,UPI,13673.99,Paid
515358,715358,UPI,1203.0,Paid
515359,715359,Credit Card,9005.44,Paid
515360,715360,UPI,31613.71,Paid
515361,715361,Debit Card,16921.05,Paid
515362,715362,Wallet,51943.91,Paid
515363,715363,UPI,4631.2,Paid
515364,715364,UPI,17083.45,Paid
515365,715365,Debit Card,429.7,Paid
515366,715366,COD,2265.41,Paid
515367,715367,Net Banking,14219.55,Pending
515368,715368,COD,13438.57,Paid
515369,715369,UPI,27048.94,Paid
515370,715370,Net Banking,944.39,Paid
515371,715371,Debit Card,1769.97,Paid
515372,715372,UPI,13148.27,Paid
515373,715373,COD,9591.49,Paid
515374,715374,COD,32365.17,Paid
515375,715375,UPI,3443.64,Paid
515376,715376,UPI,40413.22,Failed
515377,715377,Debit Card,12525.7,Paid
515378,715378,UPI,6916.12,Paid
515379,715379,UPI,4863.54,Paid
515380,715380,UPI,11383.15,Paid
515381,715381,COD,1750.84,Paid
515382,715382,UPI,3346.93,Paid
515383,715383,Debit Card,1959.48,Paid
515384,715384,UPI,1732.38,Paid
515385,715385,UPI,3507.13,Paid
515386,715386,Debit Card,10655.05,Paid
515387,715387,Debit Card,7762.69,Paid
515388,715388,Debit Card,9882.76,Paid
515389,715389,COD,46969.47,Paid
515390,715390,Net Banking,67205.83,Paid
515391,715391,Credit Card,6914.97,Pending
515392,715392,Credit Card,52280.13,Paid
515393,715393,COD,3019.19,Paid
515394,715394,Credit Card,40015.19,Paid
515395,715395,UPI,39490.47,Paid
515396,715396,Net Banking,16166.52,Paid
515397,715397,UPI,108624.3,Paid
515398,715398,UPI,46323.74,Paid
515399,715399,Debit Card,12855.71,Paid
515400,715400,COD,11202.02,Pending
515401,715401,Credit Card,14456.01,Paid
515402,715402,UPI,76208.03,Paid
515403,715403,UPI,9260.92,Paid
515404,715404,Credit Card,12336.15,Pending
515405,715405,COD,1417.26,Paid
515406,715406,Credit Card,6966.65,Paid
515407,715407,UPI,11115.67,Paid
515408,715408,Credit Card,44178.02,Paid
515409,715409,Wallet,2294.73,Paid
515410,715410,Debit Card,29037.02,Paid
515411,715411,UPI,14018.11,Paid
515412,715412,Debit Card,18173.0,Paid
515413,715413,UPI,2575.76,Paid
515414,715414,COD,770.71,Paid
515415,715415,UPI,3723.56,Paid
515416,715416,Credit Card,6816.85,Paid
515417,715417,Net Banking,2004.57,Paid
515418,715418,Credit Card,61480.01,Paid
515419,715419,Debit Card,209194.28,Paid
515420,715420,Wallet,3732.47,Paid
515421,715421,UPI,96869.55,Paid
515422,715422,UPI,13855.44,Paid
515423,715423,Net Banking,306.63,Paid
515424,715424,UPI,14672.67,Paid
515425,715425,UPI,4933.59,Paid
515426,715426,UPI,14712.65,Paid
515427,715427,Credit Card,5050.35,Paid
515428,715428,UPI,46372.18,Paid
515429,715429,UPI,7867.29,Paid
515430,715430,Credit Card,3032.02,Paid
515431,715431,Net Banking,670.39,Paid
515432,715432,Debit Card,29340.39,Paid
515433,715433,Debit Card,1259.28,Paid
515434,715434,UPI,41324.2,Paid
515435,715435,UPI,13458.03,Paid
515436,715436,UPI,6085.73,Paid
515437,715437,Debit Card,12438.79,Paid
515438,715438,Net Banking,7531.42,Paid
515439,715439,Debit Card,1848.11,Paid
515440,715440,Net Banking,1146.02,Paid
515441,715441,Debit Card,63043.8,Paid
515442,715442,UPI,5558.46,Paid
515443,715443,Credit Card,2040.61,Paid
515444,715444,Credit Card,6859.2,Pending
515445,715445,Credit Card,1293.62,Paid
515446,715446,UPI,6848.05,Paid
515447,715447,UPI,2468.24,Paid
515448,715448,COD,3584.57,Paid
515449,715449,Debit Card,1171.55,Paid
515450,715450,COD,27765.9,Paid
515451,715451,COD,9167.11,Paid
515452,715452,Credit Card,14362.22,Paid
515453,715453,Credit Card,18470.33,Paid
515454,715454,Credit Card,9423.58,Paid
515455,715455,Credit Card,116080.99,Paid
515456,715456,Net Banking,759.32,Paid
515457,715457,UPI,21447.81,Paid
515458,715458,Debit Card,1781.44,Paid
515459,715459,UPI,13021.79,Paid
515460,715460,Credit Card,36846.8,Paid
515461,715461,Credit Card,1277.98,Paid
515462,715462,Credit Card,648.09,Paid
515463,715463,UPI,8357.69,Paid
515464,715464,UPI,8655.57,Paid
515465,715465,Credit Card,67689.91,Paid
515466,715466,UPI,1396.58,Paid
515467,715467,UPI,4129.31,Paid
515468,715468,Net Banking,3208.58,Paid
515469,715469,Debit Card,7311.62,Paid
515470,715470,UPI,768.9,Paid
515471,715471,Debit Card,7710.81,Paid
515472,715472,COD,134301.69,Paid
515473,715473,Debit Card,24945.52,Paid
515474,715474,Credit Card,1905.8,Paid
515475,715475,UPI,2411.0,Pending
515476,715476,Credit Card,16023.77,Paid
515477,715477,Credit Card,47915.03,Paid
515478,715478,UPI,12766.18,Paid
515479,715479,Credit Card,60042.76,Paid
515480,715480,UPI,9235.6,Paid
515481,715481,Net Banking,30216.0,Paid
515482,715482,UPI,16177.26,Paid
515483,715483,UPI,19933.49,Paid
515484,715484,Debit Card,66437.91,Paid
515485,715485,Net Banking,406.71,Failed
515486,715486,COD,9388.93,Paid
515487,715487,UPI,19570.96,Paid
515488,715488,UPI,8110.56,Paid
515489,715489,Credit Card,31613.71,Paid
515490,715490,Credit Card,229.18,Paid
515491,715491,COD,53781.68,Paid
515492,715492,UPI,5955.12,Paid
515493,715493,COD,3166.45,Paid
515494,715494,Debit Card,28195.86,Paid
515495,715495,UPI,516.98,Paid
515496,715496,Net Banking,1884.53,Failed
515497,715497,UPI,1852.15,Paid
515498,715498,Net Banking,11711.38,Paid
515499,715499,Credit Card,780.89,Paid
515500,715500,Debit Card,1662.64,Paid
515501,715501,Credit Card,2477.47,Paid
515502,715502,UPI,26532.18,Paid
515503,715503,UPI,26966.16,Pending
515504,715504,Debit Card,12246.88,Paid
515505,715505,UPI,17841.83,Paid
515506,715506,COD,38826.49,Paid
515507,715507,Debit Card,2720.59,Paid
515508,715508,Credit Card,12056.2,Paid
515509,715509,UPI,5111.42,Paid
515510,715510,UPI,2163.16,Paid
515511,715511,Net Banking,48993.4,Paid
515512,715512,UPI,3025.68,Paid
515513,715513,Credit Card,4427.19,Paid
515514,715514,Credit Card,19787.97,Paid
515515,715515,Credit Card,15857.22,Paid
515516,715516,UPI,5671.18,Paid
515517,715517,Credit Card,23498.58,Pending
515518,715518,UPI,1242.22,Paid
515519,715519,UPI,208931.98,Paid
515520,715520,Credit Card,803.87,Paid
515521,715521,Credit Card,1620.41,Paid
515522,715522,UPI,13235.16,Paid
515523,715523,Credit Card,150526.38,Paid
515524,715524,UPI,14858.4,Paid
515525,715525,Net Banking,2436.1,Paid
515526,715526,Wallet,9222.22,Paid
515527,715527,UPI,8910.24,Paid
515528,715528,Debit Card,9738.56,Paid
515529,715529,UPI,15616.32,Paid
515530,715530,Credit Card,2752.32,Paid
515531,715531,Net Banking,65000.17,Paid
515532,715532,UPI,2810.89,Paid
515533,715533,UPI,6433.84,Paid
515534,715534,Net Banking,1774.64,Paid
515535,715535,UPI,1229.78,Paid
515536,715536,Credit Card,17546.6,Paid
515537,715537,Credit Card,1695.88,Paid
515538,715538,COD,36476.28,Paid
515539,715539,UPI,24843.39,Paid
515540,715540,Debit Card,14801.55,Paid
515541,715541,UPI,4510.78,Paid
515542,715542,UPI,10355.03,Paid
515543,715543,Credit Card,16450.96,Paid
515544,715544,Debit Card,2301.45,Paid
515545,715545,UPI,204.73,Paid
515546,715546,UPI,13449.21,Paid
515547,715547,Debit Card,26899.4,Paid
515548,715548,Net Banking,2257.59,Paid
515549,715549,Credit Card,6045.26,Paid
515550,715550,UPI,10815.9,Paid
515551,715551,Net Banking,1137.48,Paid
515552,715552,UPI,595.29,Paid
515553,715553,UPI,8540.28,Paid
515554,715554,Credit Card,12858.67,Paid
515555,715555,Credit Card,1849.53,Paid
515556,715556,UPI,4909.16,Paid
515557,715557,Credit Card,66381.95,Paid
515558,715558,Debit Card,1352.08,Paid
515559,715559,UPI,29287.42,Paid
515560,715560,Credit Card,19582.37,Paid
515561,715561,UPI,12796.79,Paid
515562,715562,UPI,15535.95,Paid
515563,715563,UPI,13961.6,Paid
515564,715564,Credit Card,12735.84,Paid
515565,715565,Debit Card,622.64,Paid
515566,715566,UPI,49231.92,Paid
515567,715567,Debit Card,9181.17,Paid
515568,715568,UPI,2704.57,Paid
515569,715569,COD,275.35,Paid
515570,715570,Debit Card,4817.42,Paid
515571,715571,Debit Card,20408.75,Paid
515572,715572,Credit Card,12056.2,Paid
515573,715573,Credit Card,695.77,Paid
515574,715574,Wallet,6447.76,Paid
515575,715575,COD,557.2,Paid
515576,715576,Wallet,634.64,Failed
515577,715577,Credit Card,4287.17,Paid
515578,715578,UPI,5347.12,Paid
515579,715579,UPI,23293.26,Paid
515580,715580,Debit Card,31178.17,Paid
515581,715581,UPI,519.44,Paid
515582,715582,Credit Card,105768.53,Paid
515583,715583,UPI,11849.59,Failed
515584,715584,Debit Card,14200.01,Paid
515585,715585,Wallet,48990.83,Paid
515586,715586,Debit Card,4503.82,Paid
515587,715587,Debit Card,773.69,Paid
515588,715588,COD,2391.61,Paid
515589,715589,Credit Card,1662.67,Paid
515590,715590,Net Banking,3611.0,Paid
515591,715591,UPI,42363.65,Paid
515592,715592,UPI,4709.46,Failed
515593,715593,Credit Card,84930.53,Paid
515594,715594,Credit Card,179967.44,Paid
515595,715595,Credit Card,1792.28,Paid
515596,715596,Net Banking,41347.06,Paid
515597,715597,Credit Card,3569.06,Pending
515598,715598,COD,41458.46,Paid
515599,715599,Credit Card,23796.73,Paid
515600,715600,Debit Card,572.94,Paid
515601,715601,Net Banking,1377.5,Paid
515602,715602,Credit Card,15630.58,Paid
515603,715603,Credit Card,14840.53,Paid
515604,715604,Credit Card,2451.03,Paid
515605,715605,Credit Card,305.94,Paid
515606,715606,Credit Card,599.93,Paid
515607,715607,COD,9750.88,Paid
515608,715608,Debit Card,759.32,Paid
515609,715609,Credit Card,16668.57,Paid
515610,715610,UPI,3838.74,Paid
515611,715611,Debit Card,14810.95,Paid
515612,715612,UPI,1146.02,Paid
515613,715613,UPI,12445.76,Paid
515614,715614,UPI,1591.59,Paid
515615,715615,Debit Card,9825.29,Paid
515616,715616,Wallet,1648.14,Paid
515617,715617,UPI,5601.17,Paid
515618,715618,UPI,1025.52,Paid
515619,715619,UPI,1242.22,Paid
515620,715620,UPI,305.94,Failed
515621,715621,Net Banking,7411.28,Paid
515622,715622,COD,1003.97,Paid
515623,715623,Credit Card,2666.49,Paid
515624,715624,UPI,40581.98,Paid
515625,715625,COD,4885.77,Paid
515626,715626,COD,45066.04,Paid
515627,715627,Net Banking,1226.01,Paid
515628,715628,UPI,243.5,Paid
515629,715629,Credit Card,13116.64,Paid
515630,715630,COD,12640.1,Paid
515631,715631,Credit Card,72503.31,Paid
515632,715632,UPI,3159.6,Paid
515633,715633,Debit Card,56463.94,Paid
515634,715634,Credit Card,7771.74,Paid
515635,715635,COD,3316.59,Paid
515636,715636,Debit Card,5935.72,Paid
515637,715637,UPI,1580.0,Paid
515638,715638,Debit Card,17923.88,Paid
515639,715639,UPI,51155.83,Paid
515640,715640,UPI,3582.03,Paid
515641,715641,COD,6457.8,Paid
515642,715642,Credit Card,1620.36,Paid
515643,715643,Debit Card,8918.87,Paid
515644,715644,UPI,12056.2,Paid
515645,715645,COD,18305.42,Paid
515646,715646,COD,9746.03,Failed
515647,715647,UPI,71921.83,Paid
515648,715648,COD,11081.74,Failed
515649,715649,UPI,2889.49,Paid
515650,715650,UPI,21054.07,Paid
515651,715651,UPI,6730.48,Paid
515652,715652,Credit Card,13501.93,Paid
515653,715653,UPI,25298.77,Paid
515654,715654,UPI,820.37,Paid
515655,715655,UPI,4743.93,Paid
515656,715656,COD,10457.56,Paid
515657,715657,UPI,12205.63,Paid
515658,715658,UPI,7341.87,Paid
515659,715659,Credit Card,13290.7,Pending
515660,715660,Credit Card,607.03,Paid
515661,715661,UPI,14726.74,Paid
515662,715662,COD,51399.59,Paid
515663,715663,COD,56517.5,Pending
515664,715664,UPI,512.76,Paid
515665,715665,Wallet,1798.0,Paid
515666,715666,COD,5611.05,Paid
515667,715667,Credit Card,2828.64,Paid
515668,715668,Credit Card,36137.71,Paid
515669,715669,COD,1874.07,Paid
515670,715670,Credit Card,5514.01,Pending
515671,715671,UPI,908.77,Paid
515672,715672,Credit Card,8466.21,Paid
515673,715673,COD,674.95,Paid
515674,715674,Credit Card,118703.79,Paid
515675,715675,Credit Card,35090.99,Paid
515676,715676,UPI,16590.55,Paid
515677,715677,Debit Card,5838.92,Paid
515678,715678,UPI,5376.83,Paid
515679,715679,UPI,1807.57,Paid
515680,715680,COD,8443.76,Paid
515681,715681,UPI,1887.05,Paid
515682,715682,Debit Card,4371.49,Paid
515683,715683,Credit Card,3942.59,Paid
515684,715684,UPI,4053.0,Failed
515685,715685,Credit Card,4678.06,Paid
515686,715686,COD,97485.83,Paid
515687,715687,Wallet,931.94,Paid
515688,715688,UPI,16236.15,Paid
515689,715689,UPI,4560.43,Paid
515690,715690,UPI,3041.46,Paid
515691,715691,Debit Card,419.53,Paid
515692,715692,UPI,28346.95,Paid
515693,715693,UPI,14011.07,Paid
515694,715694,Wallet,3924.11,Paid
515695,715695,Credit Card,13575.41,Paid
515696,715696,UPI,45167.47,Paid
515697,715697,UPI,5191.7,Paid
515698,715698,UPI,964.76,Paid
515699,715699,UPI,3227.34,Paid
515700,715700,COD,6628.8,Paid
515701,715701,Credit Card,14822.83,Paid
515702,715702,COD,8660.02,Paid
515703,715703,UPI,3289.36,Paid
515704,715704,Credit Card,6305.99,Paid
515705,715705,Credit Card,118161.35,Paid
515706,715706,Net Banking,3175.39,Paid
515707,715707,Net Banking,2363.03,Paid
515708,715708,Credit Card,2542.47,Paid
515709,715709,Credit Card,2437.63,Paid
515710,715710,UPI,4357.76,Paid
515711,715711,Credit Card,2288.33,Paid
515712,715712,COD,321.18,Paid
515713,715713,Credit Card,13212.15,Paid
515714,715714,Wallet,56407.62,Paid
515715,715715,Debit Card,21473.15,Paid
515716,715716,Debit Card,2331.12,Paid
515717,715717,Credit Card,5075.38,Pending
515718,715718,Debit Card,7018.13,Paid
515719,715719,Debit Card,3529.38,Paid
515720,715720,COD,10073.55,Paid
515721,715721,COD,1236.63,Paid
515722,715722,Debit Card,2203.47,Paid
515723,715723,UPI,16793.53,Paid
515724,715724,UPI,752.98,Paid
515725,715725,Credit Card,16660.77,Paid
515726,715726,Debit Card,5170.3,Paid
515727,715727,Credit Card,9493.56,Paid
515728,715728,Credit Card,461.79,Paid
515729,715729,COD,25932.62,Paid
515730,715730,Credit Card,45688.52,Paid
515731,715731,COD,9749.85,Paid
515732,715732,COD,1686.51,Paid
515733,715733,Credit Card,53185.39,Paid
515734,715734,Debit Card,33700.59,Paid
515735,715735,UPI,4615.16,Paid
515736,715736,Credit Card,81342.03,Paid
515737,715737,Debit Card,16719.93,Paid
515738,715738,UPI,4924.68,Paid
515739,715739,Debit Card,2410.4,Paid
515740,715740,Wallet,1207.71,Paid
515741,715741,Credit Card,2591.42,Paid
515742,715742,Wallet,4476.68,Paid
515743,715743,UPI,19293.23,Paid
515744,715744,UPI,13633.91,Paid
515745,715745,Net Banking,68772.14,Paid
515746,715746,Debit Card,3873.98,Pending
515747,715747,UPI,6784.96,Paid
515748,715748,UPI,6465.75,Paid
515749,715749,COD,35938.92,Paid
515750,715750,Debit Card,3285.5,Paid
515751,715751,Credit Card,19281.55,Paid
515752,715752,Credit Card,27251.74,Paid
515753,715753,Credit Card,50806.58,Paid
515754,715754,UPI,2281.12,Paid
515755,715755,Wallet,66922.73,Paid
515756,715756,Credit Card,2613.81,Paid
515757,715757,Debit Card,4366.01,Pending
515758,715758,UPI,20323.93,Paid
515759,715759,UPI,12918.6,Paid
515760,715760,COD,2601.69,Paid
515761,715761,UPI,3279.12,Paid
515762,715762,Debit Card,8777.22,Failed
515763,715763,Debit Card,5422.07,Paid
515764,715764,Credit Card,2012.73,Paid
515765,715765,Credit Card,6792.34,Paid
515766,715766,Net Banking,19583.01,Paid
515767,715767,Debit Card,1932.41,Paid
515768,715768,Debit Card,260.05,Paid
515769,715769,Net Banking,973.22,Paid
515770,715770,UPI,1553.66,Pending
515771,715771,UPI,343.86,Paid
515772,715772,COD,48381.75,Paid
515773,715773,Credit Card,3455.22,Paid
515774,715774,Credit Card,1115.5,Paid
515775,715775,UPI,28025.58,Paid
515776,715776,UPI,9379.99,Paid
515777,715777,Net Banking,1799.8,Pending
515778,715778,Credit Card,65837.09,Paid
515779,715779,Net Banking,58217.71,Paid
515780,715780,Debit Card,38856.69,Paid
515781,715781,Credit Card,19030.15,Paid
515782,715782,UPI,9026.49,Paid
515783,715783,Debit Card,128236.42,Paid
515784,715784,UPI,12168.33,Paid
515785,715785,UPI,4004.62,Paid
515786,715786,UPI,11639.08,Paid
515787,715787,Credit Card,29356.75,Paid
515788,715788,Net Banking,2937.96,Paid
515789,715789,Debit Card,1106.67,Paid
515790,715790,UPI,12781.31,Paid
515791,715791,Credit Card,5219.73,Paid
515792,715792,COD,3836.24,Paid
515793,715793,COD,77757.24,Paid
515794,715794,Credit Card,1570.43,Paid
515795,715795,COD,19780.55,Paid
515796,715796,UPI,634.05,Paid
515797,715797,COD,4578.13,Paid
515798,715798,UPI,3008.07,Paid
515799,715799,UPI,4544.85,Paid
515800,715800,Debit Card,1445.01,Paid
515801,715801,Wallet,32982.18,Paid
515802,715802,Debit Card,4001.12,Paid
515803,715803,COD,1812.86,Paid
515804,715804,Credit Card,8489.4,Paid
515805,715805,UPI,102135.4,Paid
515806,715806,Debit Card,1889.47,Paid
515807,715807,UPI,26398.74,Paid
515808,715808,COD,75212.0,Paid
515809,715809,Debit Card,121669.94,Paid
515810,715810,UPI,230.32,Paid
515811,715811,UPI,1315.3,Paid
515812,715812,COD,18227.15,Paid
515813,715813,COD,40962.77,Paid
515814,715814,Debit Card,2029.2,Paid
515815,715815,UPI,4382.9,Paid
515816,715816,Debit Card,45523.2,Paid
515817,715817,COD,2210.93,Pending
515818,715818,Credit Card,3811.61,Paid
515819,715819,COD,85119.7,Paid
515820,715820,UPI,9447.6,Paid
515821,715821,UPI,127164.37,Paid
515822,715822,Credit Card,47963.94,Paid
515823,715823,UPI,2140.06,Paid
515824,715824,COD,92287.02,Paid
515825,715825,UPI,77236.86,Paid
515826,715826,UPI,2499.83,Paid
515827,715827,COD,11799.83,Paid
515828,715828,COD,14167.87,Paid
515829,715829,Net Banking,24935.75,Paid
515830,715830,Wallet,43921.79,Paid
515831,715831,Debit Card,1184.25,Paid
515832,715832,COD,456.72,Paid
515833,715833,UPI,5191.7,Paid
515834,715834,UPI,14173.57,Paid
515835,715835,Net Banking,4487.53,Paid
515836,715836,COD,29932.22,Paid
515837,715837,Debit Card,12735.16,Pending
515838,715838,UPI,1392.19,Paid
515839,715839,UPI,12508.29,Paid
515840,715840,Credit Card,4223.8,Paid
515841,715841,UPI,4113.14,Paid
515842,715842,Net Banking,8093.7,Paid
515843,715843,UPI,943.22,Paid
515844,715844,Credit Card,1043.84,Paid
515845,715845,Debit Card,5351.62,Paid
515846,715846,Debit Card,22086.72,Paid
515847,715847,Credit Card,22660.29,Paid
515848,715848,COD,428.18,Paid
515849,715849,Credit Card,12815.12,Paid
515850,715850,Credit Card,2810.04,Paid
515851,715851,UPI,99466.0,Paid
515852,715852,Net Banking,7136.36,Paid
515853,715853,COD,24586.62,Paid
515854,715854,Net Banking,2109.0,Paid
515855,715855,UPI,4061.29,Paid
515856,715856,Net Banking,9254.29,Paid
515857,715857,UPI,16876.83,Pending
515858,715858,Credit Card,2038.87,Paid
515859,715859,Net Banking,472.44,Paid
515860,715860,UPI,6007.64,Paid
515861,715861,UPI,3362.3,Failed
515862,715862,COD,51868.37,Paid
515863,715863,Credit Card,16437.03,Paid
515864,715864,Credit Card,8567.24,Paid
515865,715865,UPI,8375.03,Paid
515866,715866,COD,4631.2,Paid
515867,715867,Wallet,15865.25,Paid
515868,715868,COD,18277.25,Paid
515869,715869,Credit Card,472.44,Pending
515870,715870,UPI,4682.92,Paid
515871,715871,Debit Card,20926.2,Paid
515872,715872,UPI,3684.58,Paid
515873,715873,Debit Card,2635.56,Paid
515874,715874,UPI,2434.85,Paid
515875,715875,UPI,11733.56,Paid
515876,715876,Credit Card,4181.24,Paid
515877,715877,UPI,1179.74,Paid
515878,715878,Credit Card,4115.67,Paid
515879,715879,Credit Card,6701.86,Paid
515880,715880,Credit Card,14590.96,Paid
515881,715881,Net Banking,2360.09,Paid
515882,715882,Net Banking,14446.23,Paid
515883,715883,UPI,19010.93,Paid
515884,715884,UPI,4946.97,Paid
515885,715885,UPI,3758.72,Paid
515886,715886,Credit Card,1573.77,Paid
515887,715887,Credit Card,6253.89,Paid
515888,715888,UPI,6685.18,Paid
515889,715889,Credit Card,1804.52,Paid
515890,715890,Credit Card,1027.14,Paid
515891,715891,COD,845.36,Paid
515892,715892,Debit Card,577.8,Paid
515893,715893,COD,44307.12,Paid
515894,715894,COD,408.34,Paid
515895,715895,Debit Card,2163.86,Paid
515896,715896,UPI,2889.49,Paid
515897,715897,COD,40243.74,Paid
515898,715898,UPI,1353.13,Paid
515899,715899,Credit Card,35544.52,Paid
515900,715900,Debit Card,4823.66,Paid
515901,715901,Debit Card,39327.31,Paid
515902,715902,Net Banking,31531.57,Paid
515903,715903,UPI,955.69,Paid
515904,715904,COD,2014.41,Paid
515905,715905,Credit Card,2859.87,Paid
515906,715906,Credit Card,4264.18,Paid
515907,715907,COD,107448.86,Paid
515908,715908,Debit Card,2591.42,Paid
515909,715909,Credit Card,6617.54,Paid
515910,715910,COD,1440.81,Paid
515911,715911,Wallet,1811.63,Paid
515912,715912,Net Banking,11380.56,Paid
515913,715913,COD,2229.63,Paid
515914,715914,UPI,10167.59,Paid
515915,715915,UPI,1323.57,Paid
515916,715916,UPI,52836.36,Paid
515917,715917,Credit Card,16594.35,Paid
515918,715918,UPI,305.94,Paid
515919,715919,Credit Card,12002.92,Paid
515920,715920,UPI,24498.48,Paid
515921,715921,Credit Card,13800.39,Paid
515922,715922,Debit Card,2617.57,Paid
515923,715923,UPI,12500.29,Paid
515924,715924,UPI,1769.97,Paid
515925,715925,COD,1396.51,Paid
515926,715926,UPI,2374.82,Paid
515927,715927,UPI,10570.15,Paid
515928,715928,Wallet,25215.05,Paid
515929,715929,COD,15845.14,Paid
515930,715930,Wallet,10773.79,Paid
515931,715931,UPI,63922.78,Paid
515932,715932,Debit Card,112120.29,Paid
515933,715933,COD,688.8,Pending
515934,715934,Credit Card,2731.91,Paid
515935,715935,Credit Card,2923.87,Paid
515936,715936,Credit Card,1819.65,Paid
515937,715937,UPI,16577.64,Paid
515938,715938,Debit Card,6780.47,Paid
515939,715939,UPI,4883.3,Pending
515940,715940,Credit Card,1261.16,Paid
515941,715941,Credit Card,1796.94,Paid
515942,715942,Credit Card,6710.6,Paid
515943,715943,Net Banking,54129.12,Paid
515944,715944,UPI,3657.34,Paid
515945,715945,UPI,4209.7,Paid
515946,715946,Debit Card,2405.79,Paid
515947,715947,Credit Card,5176.02,Paid
515948,715948,UPI,69526.44,Paid
515949,715949,COD,29543.73,Paid
515950,715950,COD,21253.22,Paid
515951,715951,COD,902.26,Paid
515952,715952,COD,11066.5,Paid
515953,715953,COD,1503.69,Failed
515954,715954,Debit Card,10745.93,Paid
515955,715955,Debit Card,8088.05,Paid
515956,715956,UPI,2966.78,Paid
515957,715957,Wallet,3190.56,Paid
515958,715958,Debit Card,2959.15,Paid
515959,715959,Credit Card,31132.89,Paid
515960,715960,UPI,13929.16,Paid
515961,715961,UPI,2441.65,Paid
515962,715962,UPI,20019.32,Paid
515963,715963,Debit Card,12056.2,Paid
515964,715964,UPI,7581.26,Failed
515965,715965,Net Banking,14951.36,Paid
515966,715966,Debit Card,759.32,Paid
515967,715967,Net Banking,23382.8,Paid
515968,715968,COD,951.84,Paid
515969,715969,COD,7141.47,Paid
515970,715970,COD,11494.94,Paid
515971,715971,Wallet,3814.58,Paid
515972,715972,UPI,12345.64,Paid
515973,715973,UPI,92190.41,Paid
515974,715974,COD,16415.61,Paid
515975,715975,Debit Card,14817.5,Paid
515976,715976,Credit Card,10089.16,Paid
515977,715977,Net Banking,3507.03,Paid
515978,715978,UPI,1489.69,Paid
515979,715979,COD,26777.96,Paid
515980,715980,UPI,1194.27,Paid
515981,715981,Debit Card,9960.26,Paid
515982,715982,Debit Card,4157.29,Pending
515983,715983,COD,3701.83,Paid
515984,715984,Net Banking,2116.68,Paid
515985,715985,UPI,4168.79,Paid
515986,715986,Net Banking,10412.46,Paid
515987,715987,UPI,18308.1,Paid
515988,715988,COD,542.36,Paid
515989,715989,UPI,2437.63,Paid
515990,715990,Debit Card,1734.87,Paid
515991,715991,Net Banking,7074.04,Paid
515992,715992,Wallet,27365.27,Paid
515993,715993,COD,8388.13,Paid
515994,715994,Credit Card,3669.07,Paid
515995,715995,UPI,23246.16,Paid
515996,715996,COD,2839.96,Paid
515997,715997,Debit Card,657.42,Paid
515998,715998,Net Banking,35699.07,Paid
515999,715999,Credit Card,3520.58,Paid
516000,716000,UPI,902.26,Paid
516001,716001,Net Banking,8004.68,Paid
516002,716002,Debit Card,1364.19,Paid
516003,716003,COD,9157.69,Paid
516004,716004,UPI,4903.28,Paid
516005,716005,Credit Card,14952.31,Paid
516006,716006,COD,27343.21,Paid
