order_id,customer_id,order_date,sales_channel,order_status,shipping_city
516522,13072,2025-07-12,Organic,Delivered,Bengaluru
516523,12233,2024-01-26,Social,Delivered,Hyderabad
516524,10167,2024-12-25,Affiliate,Delivered,Kolkata
516525,12710,2024-09-17,Paid Search,Delivered,Jaipur
516526,10321,2024-09-21,Paid Search,Delivered,Indore
516527,13054,2025-09-17,Affiliate,Delivered,Noida
516528,14692,2024-10-17,Organic,Delivered,Hyderabad
516529,13989,2025-09-03,Email,Delivered,Bengaluru
516530,14192,2025-10-25,Email,Delivered,Hyderabad
516531,12309,2024-11-28,Direct,Delivered,Hyderabad
516532,12449,2024-05-04,Email,Delivered,Indore
516533,12627,2025-05-25,Organic,Delivered,Mumbai
516534,11002,2025-09-22,Social,Delivered,Kolkata
516535,14904,2024-10-23,Paid Search,Delivered,Bhopal
516536,10201,2024-05-22,Paid Search,Delivered,Lucknow
516537,14951,2025-01-15,Affiliate,Delivered,Delhi
516538,14877,2025-12-18,Social,Delivered,Chennai
516539,14701,2025-01-12,Affiliate,Cancelled,Hyderabad
516540,10029,2024-11-23,Affiliate,Delivered,Kolkata
516541,14772,2024-11-17,Email,Delivered,Lucknow
516542,11189,2025-06-20,Affiliate,Delivered,Indore
516543,11304,2024-09-06,Organic,Delivered,Kochi
516544,13420,2025-06-17,Organic,Delivered,Bhopal
516545,11989,2025-12-22,Organic,Delivered,Lucknow
516546,14690,2025-07-18,Affiliate,Cancelled,Jaipur
516547,12483,2025-11-09,Direct,Delivered,Kolkata
516548,10586,2025-07-31,Direct,Delivered,Lucknow
516549,11198,2025-09-08,Organic,Delivered,Bengaluru
516550,13870,2024-01-29,Direct,Delivered,Gurugram
516551,12879,2024-09-15,Direct,Delivered,Bengaluru
516552,11659,2024-07-18,Organic,Delivered,Pune
516553,11097,2025-09-23,Social,Delivered,Indore
516554,13399,2024-06-16,Direct,Delivered,Chandigarh
516555,11334,2025-12-08,Social,Delivered,Kolkata
516556,10484,2025-05-25,Direct,Delivered,Kochi
516557,12782,2024-03-31,Social,Delivered,Jaipur
516558,14325,2025-05-14,Paid Search,Delivered,Hyderabad
516559,11542,2024-09-07,Organic,Delivered,Patna
516560,13537,2024-08-05,Organic,Delivered,Kolkata
516561,12233,2025-12-27,Email,Delivered,Ahmedabad
516562,14779,2025-08-03,Paid Search,Delivered,Bengaluru
516563,13036,2025-07-12,Paid Search,Delivered,Hyderabad
516564,12513,2024-08-15,Direct,Delivered,Mumbai
516565,11140,2025-04-29,Organic,Delivered,Jaipur
516566,14439,2024-09-07,Paid Search,Delivered,Noida
516567,10229,2025-03-16,Direct,Delivered,Lucknow
516568,12702,2024-10-18,Direct,Delivered,Pune
516569,11331,2025-03-21,Affiliate,Delivered,Delhi
516570,12564,2025-06-28,Paid Search,Delivered,Chennai
516571,14917,2024-08-18,Organic,Delivered,Kochi
516572,10474,2024-01-09,Affiliate,Delivered,Ahmedabad
516573,10263,2024-03-11,Direct,Delivered,Chennai
516574,14071,2025-10-24,Email,Delivered,Gurugram
516575,13492,2025-12-02,Paid Search,Delivered,Jaipur
516576,12062,2025-05-20,Email,Delivered,Pune
516577,11113,2024-03-19,Email,Delivered,Pune
516578,13001,2025-03-04,Direct,Delivered,Lucknow
516579,11286,2024-11-12,Organic,Delivered,Kochi
516580,13254,2024-06-22,Paid Search,Delivered,Indore
516581,12025,2024-10-04,Paid Search,Delivered,Lucknow
516582,13875,2025-07-28,Affiliate,Delivered,Mumbai
516583,13292,2025-12-29,Direct,Delivered,Gurugram
516584,12877,2025-09-30,Paid Search,Delivered,Hyderabad
516585,10488,2024-05-28,Social,Delivered,Bhopal
516586,13100,2025-01-01,Social,Delivered,Lucknow
516587,13492,2025-01-21,Organic,Delivered,Bengaluru
516588,12604,2024-08-01,Affiliate,Delivered,Chennai
516589,12965,2024-11-14,Social,Delivered,Ahmedabad
516590,13070,2024-10-05,Direct,Delivered,Patna
516591,11169,2024-02-20,Social,Delivered,Ghaziabad
516592,12222,2024-10-31,Direct,Delivered,Mumbai
516593,10631,2024-09-23,Organic,Delivered,Lucknow
516594,13883,2024-08-11,Paid Search,Delivered,Pune
516595,10729,2025-03-24,Paid Search,Delivered,Indore
516596,14053,2025-06-04,Organic,Delivered,Delhi
516597,13182,2024-02-04,Social,Delivered,Patna
516598,12586,2024-09-07,Affiliate,Delivered,Delhi
516599,12525,2024-01-23,Social,Delivered,Lucknow
516600,10734,2025-08-23,Direct,Delivered,Mumbai
516601,13259,2025-11-08,Paid Search,Delivered,Kolkata
516602,11868,2024-12-04,Paid Search,Delivered,Ahmedabad
516603,13918,2025-11-21,Organic,Delivered,Noida
516604,14200,2025-04-04,Affiliate,Delivered,Kolkata
516605,14587,2025-09-27,Organic,Delivered,Patna
516606,14584,2025-11-23,Organic,Delivered,Ahmedabad
516607,13810,2025-03-05,Organic,Delivered,Patna
516608,11336,2024-11-22,Paid Search,Delivered,Kolkata
516609,11369,2025-06-26,Paid Search,Delivered,Gurugram
516610,14706,2024-05-04,Social,Delivered,Mumbai
516611,14819,2024-08-04,Affiliate,Delivered,Kolkata
516612,11384,2025-02-05,Paid Search,Delivered,Noida
516613,13241,2024-05-27,Organic,Delivered,Kolkata
516614,14595,2024-12-29,Social,Delivered,Pune
516615,14239,2025-09-17,Organic,Delivered,Jaipur
516616,14678,2025-07-26,Organic,Delivered,Lucknow
516617,11759,2025-10-13,Affiliate,Delivered,Jaipur
516618,12525,2025-09-20,Paid Search,Delivered,Indore
516619,12993,2024-08-30,Affiliate,Delivered,Noida
516620,14753,2025-06-04,Email,Delivered,Patna
516621,14915,2024-09-28,Direct,Delivered,Hyderabad
516622,12747,2025-12-11,Paid Search,Delivered,Bhopal
516623,14263,2024-05-09,Email,Delivered,Pune
516624,11895,2024-07-15,Social,Cancelled,Kolkata
516625,13020,2025-11-19,Affiliate,Delivered,Indore
516626,14051,2024-06-23,Paid Search,Delivered,Hyderabad
516627,14436,2025-03-28,Social,Delivered,Patna
516628,10543,2024-07-31,Social,Delivered,Noida
516629,10366,2024-07-26,Organic,Delivered,Noida
516630,11084,2025-05-05,Organic,Delivered,Bhopal
516631,10510,2025-08-04,Direct,Delivered,Noida
516632,11067,2024-06-18,Email,Delivered,Indore
516633,14744,2025-12-19,Email,Delivered,Chennai
516634,13111,2024-03-05,Affiliate,Delivered,Jaipur
516635,10486,2024-03-14,Organic,Delivered,Chennai
516636,13545,2025-12-15,Paid Search,Delivered,Chandigarh
516637,14697,2024-02-10,Email,Delivered,Patna
516638,14188,2024-08-17,Email,Delivered,Hyderabad
516639,14278,2024-03-29,Email,Delivered,Patna
516640,14500,2024-06-11,Paid Search,Delivered,Delhi
516641,13756,2024-02-24,Social,Delivered,Indore
516642,14376,2024-09-19,Email,Delivered,Patna
516643,13986,2024-08-04,Paid Search,Delivered,Indore
516644,13410,2024-04-25,Social,Delivered,Kochi
516645,10998,2025-06-09,Organic,Delivered,Bhopal
516646,14575,2024-01-27,Organic,Delivered,Chandigarh
516647,10449,2024-12-12,Affiliate,Delivered,Hyderabad
516648,11378,2024-08-11,Paid Search,Delivered,Kolkata
516649,13612,2025-04-20,Affiliate,Delivered,Hyderabad
516650,13627,2024-09-03,Email,Delivered,Mumbai
516651,14416,2024-12-11,Paid Search,Delivered,Jaipur
516652,10384,2025-08-15,Affiliate,Delivered,Delhi
516653,13938,2024-04-15,Organic,Delivered,Hyderabad
516654,10627,2024-11-14,Organic,Delivered,Delhi
516655,13045,2025-02-14,Paid Search,Delivered,Chandigarh
516656,11131,2025-06-22,Email,Delivered,Pune
516657,12843,2025-01-27,Paid Search,Delivered,Bhopal
516658,10514,2025-06-21,Paid Search,Delivered,Chennai
516659,10171,2025-08-04,Direct,Delivered,Noida
516660,14829,2025-07-30,Direct,Delivered,Chennai
516661,12556,2025-03-25,Direct,Delivered,Noida
516662,12332,2025-11-02,Organic,Delivered,Bhopal
516663,11964,2024-01-17,Affiliate,Delivered,Kolkata
516664,14534,2024-12-30,Affiliate,Delivered,Hyderabad
516665,13916,2025-08-09,Paid Search,Delivered,Chennai
516666,12384,2024-03-16,Organic,Delivered,Bengaluru
516667,10615,2025-08-21,Organic,Delivered,Chandigarh
516668,13499,2024-01-29,Affiliate,Delivered,Ahmedabad
516669,11020,2025-07-28,Social,Delivered,Jaipur
516670,11609,2024-05-16,Organic,Delivered,Indore
516671,13305,2025-05-02,Organic,Delivered,Noida
516672,14754,2025-08-29,Direct,Delivered,Jaipur
516673,11110,2025-08-18,Social,Delivered,Bengaluru
516674,10175,2025-02-23,Direct,Delivered,Ghaziabad
516675,12124,2025-10-26,Organic,Delivered,Ahmedabad
516676,13488,2024-04-12,Direct,Delivered,Ghaziabad
516677,13290,2024-06-21,Organic,Delivered,Delhi
516678,14752,2024-04-06,Paid Search,Delivered,Bengaluru
516679,11040,2025-06-09,Direct,Delivered,Patna
516680,13941,2025-10-13,Paid Search,Delivered,Chandigarh
516681,13869,2025-11-11,Social,Delivered,Noida
516682,14138,2025-01-15,Paid Search,Delivered,Bengaluru
516683,14512,2024-04-06,Affiliate,Delivered,Noida
516684,11496,2024-05-05,Paid Search,Cancelled,Gurugram
516685,11548,2025-04-02,Paid Search,Delivered,Indore
516686,12260,2025-10-17,Organic,Delivered,Patna
516687,11750,2025-12-23,Direct,Delivered,Bhopal
516688,10681,2025-06-10,Direct,Delivered,Bengaluru
516689,11648,2025-10-05,Affiliate,Delivered,Kolkata
516690,11883,2024-12-15,Direct,Delivered,Bengaluru
516691,13792,2024-05-23,Social,Delivered,Bengaluru
516692,10043,2024-12-05,Organic,Delivered,Kochi
516693,13755,2024-03-13,Organic,Delivered,Ahmedabad
516694,13894,2025-05-06,Affiliate,Delivered,Kochi
516695,10665,2024-08-28,Social,Delivered,Kochi
516696,14766,2024-09-04,Paid Search,Delivered,Jaipur
516697,13619,2024-01-03,Organic,Delivered,Noida
516698,13505,2025-12-31,Direct,Cancelled,Bengaluru
516699,13835,2024-11-08,Organic,Delivered,Hyderabad
516700,14052,2025-07-27,Paid Search,Delivered,Ghaziabad
516701,12013,2025-01-14,Email,Delivered,Bhopal
516702,12568,2025-04-13,Email,Delivered,Lucknow
516703,13053,2024-12-08,Organic,Delivered,Hyderabad
516704,10959,2025-05-17,Email,Delivered,Ahmedabad
516705,10306,2024-05-26,Paid Search,Delivered,Noida
516706,13605,2025-12-29,Organic,Delivered,Chandigarh
516707,11249,2024-11-08,Email,Delivered,Mumbai
516708,11497,2024-01-08,Direct,Delivered,Chennai
516709,10517,2025-11-27,Affiliate,Delivered,Hyderabad
516710,12298,2024-01-17,Organic,Delivered,Indore
516711,12843,2024-12-11,Organic,Delivered,Chennai
516712,14504,2025-07-27,Social,Delivered,Ghaziabad
516713,12458,2024-09-27,Organic,Delivered,Bengaluru
516714,11865,2024-06-02,Organic,Delivered,Bengaluru
516715,13972,2024-06-24,Paid Search,Delivered,Bengaluru
516716,11447,2025-05-15,Organic,Delivered,Ahmedabad
516717,10056,2025-02-23,Social,Delivered,Delhi
516718,10159,2025-01-02,Organic,Delivered,Lucknow
516719,14224,2025-01-10,Paid Search,Delivered,Chennai
516720,13508,2024-08-20,Organic,Delivered,Jaipur
516721,10901,2025-11-14,Social,Delivered,Ghaziabad
516722,11077,2024-06-18,Paid Search,Delivered,Jaipur
516723,14185,2025-09-04,Organic,Delivered,Indore
516724,13198,2025-07-21,Paid Search,Delivered,Indore
516725,12411,2024-01-05,Organic,Delivered,Ghaziabad
516726,11834,2024-05-04,Affiliate,Delivered,Lucknow
516727,11909,2025-02-07,Paid Search,Delivered,Noida
516728,13939,2024-04-26,Email,Delivered,Chennai
516729,10987,2025-09-15,Email,Delivered,Jaipur
516730,14450,2024-11-19,Social,Delivered,Noida
516731,11191,2025-09-03,Social,Delivered,Patna
516732,11179,2024-03-28,Paid Search,Delivered,Pune
516733,11887,2024-01-18,Paid Search,Delivered,Gurugram
516734,13962,2025-04-13,Paid Search,Delivered,Hyderabad
516735,10026,2025-08-09,Organic,Delivered,Mumbai
516736,10765,2025-12-26,Paid Search,Delivered,Kochi
516737,11878,2025-07-29,Social,Delivered,Chennai
516738,10705,2025-06-30,Organic,Delivered,Ghaziabad
516739,11917,2024-02-12,Direct,Delivered,Chennai
516740,12143,2025-03-16,Organic,Delivered,Pune
516741,13093,2025-06-05,Organic,Delivered,Chandigarh
516742,11623,2024-10-15,Email,Delivered,Chennai
516743,12691,2025-12-31,Affiliate,Delivered,Mumbai
516744,14936,2025-12-23,Social,Delivered,Ahmedabad
516745,12309,2025-09-17,Social,Delivered,Chandigarh
516746,14020,2025-10-05,Paid Search,Delivered,Chandigarh
516747,11370,2025-02-19,Direct,Delivered,Noida
516748,14452,2025-08-22,Email,Delivered,Chandigarh
516749,12843,2024-02-22,Organic,Delivered,Indore
516750,10680,2024-06-17,Affiliate,Delivered,Noida
516751,14532,2025-04-30,Organic,Delivered,Jaipur
516752,13570,2024-03-31,Paid Search,Delivered,Indore
516753,11715,2025-08-17,Social,Delivered,Gurugram
516754,13022,2024-05-10,Email,Delivered,Lucknow
516755,14737,2024-09-12,Direct,Cancelled,Mumbai
516756,10497,2024-07-08,Paid Search,Delivered,Indore
516757,10197,2025-01-30,Email,Delivered,Delhi
516758,13969,2024-02-29,Email,Delivered,Indore
516759,11441,2025-08-16,Organic,Delivered,Noida
516760,14269,2025-10-11,Email,Delivered,Noida
516761,13855,2025-06-30,Direct,Delivered,Kochi
516762,14571,2024-05-15,Social,Delivered,Hyderabad
516763,13796,2024-07-31,Social,Delivered,Ahmedabad
516764,14700,2024-06-14,Email,Delivered,Chandigarh
516765,13099,2025-03-16,Affiliate,Delivered,Patna
516766,10540,2025-10-11,Organic,Delivered,Bhopal
516767,11046,2025-10-04,Organic,Delivered,Gurugram
516768,14411,2025-12-01,Email,Delivered,Lucknow
516769,11458,2025-05-19,Organic,Cancelled,Patna
516770,14727,2024-06-11,Affiliate,Delivered,Gurugram
516771,14370,2024-10-18,Paid Search,Delivered,Lucknow
516772,13454,2024-08-03,Organic,Delivered,Jaipur
516773,10682,2024-02-16,Affiliate,Delivered,Pune
516774,10920,2025-08-07,Organic,Delivered,Delhi
516775,13720,2025-02-26,Paid Search,Delivered,Gurugram
516776,12005,2025-12-10,Paid Search,Delivered,Indore
516777,12009,2025-09-06,Affiliate,Delivered,Delhi
516778,10451,2025-04-19,Paid Search,Delivered,Jaipur
516779,12296,2024-02-01,Email,Delivered,Pune
516780,10022,2024-11-19,Direct,Delivered,Kochi
516781,10709,2024-12-13,Social,Delivered,Indore
516782,14601,2025-05-08,Organic,Delivered,Delhi
516783,13773,2025-02-18,Paid Search,Delivered,Ahmedabad
516784,14862,2025-07-24,Social,Delivered,Bhopal
516785,14558,2024-01-17,Paid Search,Cancelled,Ghaziabad
516786,14597,2024-03-23,Social,Delivered,Bengaluru
516787,12037,2025-11-27,Social,Delivered,Ahmedabad
516788,11270,2024-11-14,Affiliate,Delivered,Mumbai
516789,13426,2025-08-24,Email,Delivered,Chennai
516790,13106,2025-09-18,Email,Delivered,Ahmedabad
516791,12164,2024-03-29,Organic,Delivered,Bhopal
516792,12499,2025-05-30,Paid Search,Delivered,Hyderabad
516793,11005,2024-05-07,Affiliate,Delivered,Lucknow
516794,12481,2024-04-22,Affiliate,Delivered,Ghaziabad
516795,14822,2024-06-27,Organic,Delivered,Chandigarh
516796,12142,2025-07-06,Organic,Delivered,Noida
516797,12588,2024-03-09,Email,Delivered,Bengaluru
516798,14706,2025-05-02,Paid Search,Delivered,Bhopal
516799,14267,2024-10-05,Paid Search,Delivered,Kochi
516800,13955,2024-07-12,Organic,Delivered,Bhopal
516801,10027,2024-06-24,Paid Search,Delivered,Hyderabad
516802,14235,2024-09-08,Organic,Delivered,Pune
516803,10385,2024-09-12,Organic,Delivered,Mumbai
516804,10174,2024-08-17,Paid Search,Delivered,Chandigarh
516805,11766,2025-01-13,Affiliate,Delivered,Hyderabad
516806,12060,2025-12-27,Direct,Delivered,Patna
516807,10604,2024-11-26,Paid Search,Delivered,Ghaziabad
516808,12990,2024-05-14,Paid Search,Delivered,Pune
516809,14604,2025-03-23,Organic,Delivered,Jaipur
516810,13294,2025-08-29,Direct,Delivered,Kolkata
516811,14805,2025-03-14,Organic,Delivered,Mumbai
516812,14475,2025-01-22,Direct,Delivered,Bengaluru
516813,14077,2025-05-04,Email,Delivered,Lucknow
516814,10836,2025-10-05,Affiliate,Delivered,Kochi
516815,13191,2024-02-25,Organic,Delivered,Hyderabad
516816,10451,2025-12-18,Social,Delivered,Kochi
516817,13863,2025-10-14,Organic,Delivered,Bengaluru
516818,14466,2025-12-03,Email,Delivered,Gurugram
516819,10599,2024-12-30,Social,Delivered,Patna
516820,12534,2025-09-16,Affiliate,Delivered,Delhi
516821,10638,2024-02-29,Email,Delivered,Pune
516822,12697,2024-10-29,Direct,Delivered,Lucknow
516823,12258,2025-10-04,Social,Delivered,Lucknow
516824,14451,2024-07-17,Social,Delivered,Bhopal
516825,11362,2025-07-12,Organic,Delivered,Pune
516826,13750,2024-08-21,Organic,Delivered,Mumbai
516827,13288,2025-03-06,Organic,Delivered,Ghaziabad
516828,13654,2025-04-22,Organic,Delivered,Ahmedabad
516829,14806,2025-10-03,Organic,Delivered,Hyderabad
516830,10931,2024-09-06,Paid Search,Delivered,Mumbai
516831,10068,2025-07-29,Paid Search,Delivered,Pune
516832,13108,2024-11-13,Email,Delivered,Patna
516833,10612,2024-10-14,Social,Delivered,Delhi
516834,12251,2024-02-28,Direct,Delivered,Ghaziabad
516835,12606,2024-02-25,Paid Search,Delivered,Chennai
516836,13056,2025-07-17,Organic,Delivered,Ghaziabad
516837,10061,2024-03-17,Direct,Delivered,Bhopal
516838,12879,2024-03-22,Direct,Delivered,Pune
516839,13895,2024-05-15,Paid Search,Delivered,Ahmedabad
516840,10132,2024-09-03,Organic,Delivered,Ahmedabad
516841,11975,2024-04-28,Direct,Delivered,Gurugram
516842,11720,2025-03-07,Direct,Delivered,Chandigarh
516843,11704,2025-08-23,Direct,Delivered,Ahmedabad
516844,12290,2025-01-23,Paid Search,Delivered,Mumbai
516845,10708,2025-05-01,Organic,Delivered,Lucknow
516846,12502,2025-10-14,Paid Search,Delivered,Gurugram
516847,10385,2025-10-15,Social,Cancelled,Jaipur
516848,10498,2025-04-26,Organic,Delivered,Jaipur
516849,12684,2024-02-19,Paid Search,Delivered,Gurugram
516850,14493,2025-07-30,Direct,Delivered,Ahmedabad
516851,13540,2025-07-07,Organic,Delivered,Gurugram
516852,11672,2024-08-09,Organic,Cancelled,Ghaziabad
516853,11730,2024-04-28,Social,Delivered,Mumbai
516854,12448,2024-04-06,Direct,Delivered,Delhi
516855,10174,2024-07-20,Direct,Delivered,Kochi
516856,13319,2025-06-27,Paid Search,Delivered,Lucknow
516857,10670,2025-11-22,Email,Delivered,Indore
516858,13596,2024-04-22,Direct,Delivered,Noida
516859,11869,2024-10-30,Email,Delivered,Chennai
516860,11891,2025-09-01,Organic,Delivered,Bengaluru
516861,12201,2024-03-03,Email,Delivered,Bhopal
516862,10646,2025-11-20,Social,Delivered,Bengaluru
516863,11199,2024-01-14,Social,Delivered,Ahmedabad
516864,11037,2024-07-25,Social,Delivered,Kolkata
516865,14237,2024-01-24,Organic,Delivered,Hyderabad
516866,10826,2025-07-10,Affiliate,Delivered,Patna
516867,10645,2024-11-08,Paid Search,Delivered,Lucknow
516868,11221,2024-11-15,Organic,Delivered,Noida
516869,12124,2025-02-03,Paid Search,Delivered,Kolkata
516870,13019,2024-08-06,Email,Delivered,Noida
516871,12118,2025-07-07,Social,Delivered,Bhopal
516872,12679,2024-11-11,Affiliate,Delivered,Kochi
516873,12588,2025-08-04,Direct,Delivered,Pune
516874,10844,2025-04-17,Email,Delivered,Lucknow
516875,10037,2025-05-08,Social,Delivered,Kolkata
516876,13408,2025-12-23,Social,Delivered,Delhi
516877,14719,2025-01-05,Paid Search,Delivered,Gurugram
516878,10319,2024-08-07,Social,Delivered,Bhopal
516879,14591,2025-06-16,Social,Delivered,Jaipur
516880,14549,2025-05-31,Affiliate,Delivered,Kochi
516881,13943,2024-12-19,Affiliate,Delivered,Chandigarh
516882,12831,2024-09-01,Organic,Delivered,Kochi
516883,11700,2025-11-11,Direct,Delivered,Delhi
516884,12953,2024-07-02,Direct,Delivered,Hyderabad
516885,10057,2024-02-27,Paid Search,Delivered,Chennai
516886,11430,2025-04-06,Direct,Delivered,Lucknow
516887,11969,2024-02-29,Social,Cancelled,Patna
516888,12559,2025-07-10,Organic,Delivered,Ahmedabad
516889,11364,2025-09-07,Email,Delivered,Chennai
516890,12132,2025-06-08,Organic,Delivered,Ahmedabad
516891,13626,2024-06-21,Email,Delivered,Jaipur
516892,14754,2025-11-20,Direct,Delivered,Pune
516893,14113,2024-03-05,Paid Search,Delivered,Gurugram
516894,10382,2024-03-19,Paid Search,Delivered,Delhi
516895,12947,2024-08-10,Paid Search,Delivered,Pune
516896,12294,2025-01-30,Paid Search,Delivered,Hyderabad
516897,12611,2025-06-03,Social,Delivered,Mumbai
516898,13958,2024-07-31,Affiliate,Delivered,Mumbai
516899,11635,2025-10-31,Direct,Delivered,Bhopal
516900,12723,2025-08-20,Social,Delivered,Jaipur
516901,14436,2024-06-17,Social,Delivered,Kochi
516902,12827,2024-02-15,Paid Search,Delivered,Hyderabad
516903,12777,2025-05-28,Social,Delivered,Kochi
516904,14557,2024-05-08,Organic,Delivered,Lucknow
516905,10146,2024-07-25,Social,Delivered,Mumbai
516906,11879,2025-07-18,Social,Delivered,Hyderabad
516907,12464,2024-05-18,Email,Delivered,Jaipur
516908,10011,2024-09-16,Organic,Delivered,Gurugram
516909,12374,2025-11-08,Paid Search,Delivered,Indore
516910,14629,2025-05-13,Affiliate,Delivered,Patna
516911,13942,2025-03-29,Affiliate,Delivered,Patna
516912,10166,2025-12-30,Social,Delivered,Noida
516913,14383,2025-07-17,Direct,Delivered,Delhi
516914,13988,2024-12-02,Affiliate,Delivered,Mumbai
516915,14387,2025-04-30,Affiliate,Delivered,Kochi
516916,10698,2025-01-24,Affiliate,Delivered,Bengaluru
516917,14485,2024-09-22,Email,Delivered,Mumbai
516918,10104,2025-12-13,Direct,Delivered,Indore
516919,10175,2025-03-09,Organic,Delivered,Lucknow
516920,11774,2025-06-29,Social,Delivered,Ahmedabad
516921,14078,2024-10-26,Affiliate,Delivered,Jaipur
516922,14321,2024-05-23,Organic,Delivered,Gurugram
516923,13167,2024-03-30,Organic,Delivered,Kochi
516924,10185,2025-08-10,Paid Search,Delivered,Gurugram
516925,14371,2025-01-15,Social,Delivered,Noida
516926,11314,2025-01-12,Email,Delivered,Hyderabad
516927,13724,2024-03-29,Social,Delivered,Kolkata
516928,11396,2025-07-29,Organic,Delivered,Pune
516929,12829,2024-07-11,Direct,Delivered,Chandigarh
516930,10475,2025-03-13,Paid Search,Delivered,Gurugram
516931,14989,2024-09-13,Direct,Delivered,Delhi
516932,10463,2024-06-15,Social,Delivered,Delhi
516933,14780,2024-04-29,Organic,Delivered,Kochi
516934,14541,2025-08-18,Social,Delivered,Jaipur
516935,10751,2024-03-10,Email,Delivered,Patna
516936,13477,2024-01-02,Direct,Delivered,Bengaluru
516937,11720,2024-08-12,Social,Delivered,Kolkata
516938,11556,2025-10-11,Direct,Delivered,Lucknow
516939,11638,2025-05-28,Paid Search,Delivered,Hyderabad
516940,11192,2025-08-21,Paid Search,Delivered,Jaipur
516941,14807,2024-05-29,Paid Search,Delivered,Chennai
516942,10215,2025-12-10,Email,Delivered,Lucknow
516943,11772,2024-03-27,Organic,Delivered,Ahmedabad
516944,11794,2024-01-26,Organic,Delivered,Kolkata
516945,12095,2024-12-14,Email,Delivered,Chandigarh
516946,11506,2024-11-15,Paid Search,Delivered,Chennai
516947,13319,2024-07-31,Affiliate,Delivered,Pune
516948,14586,2024-05-03,Paid Search,Delivered,Jaipur
516949,13334,2024-08-22,Paid Search,Delivered,Pune
516950,11103,2024-09-30,Social,Cancelled,Jaipur
516951,14985,2025-03-15,Direct,Delivered,Hyderabad
516952,12026,2024-09-20,Organic,Delivered,Jaipur
516953,11551,2024-06-27,Organic,Delivered,Jaipur
516954,13411,2025-03-12,Organic,Delivered,Lucknow
516955,14874,2025-03-01,Direct,Delivered,Lucknow
516956,11606,2024-11-15,Organic,Delivered,Jaipur
516957,11004,2024-03-21,Affiliate,Delivered,Kolkata
516958,13909,2025-12-06,Social,Delivered,Kolkata
516959,12386,2025-01-14,Affiliate,Delivered,Lucknow
516960,13632,2024-07-22,Paid Search,Delivered,Pune
516961,12270,2025-06-14,Social,Delivered,Pune
516962,10178,2024-11-02,Direct,Delivered,Chandigarh
516963,11809,2024-04-30,Organic,Delivered,Chandigarh
516964,14280,2025-05-27,Email,Delivered,Lucknow
516965,14681,2024-03-08,Direct,Delivered,Chandigarh
516966,11820,2024-07-21,Organic,Delivered,Mumbai
516967,13467,2025-04-29,Direct,Delivered,Bhopal
516968,10480,2025-06-13,Paid Search,Delivered,Hyderabad
516969,11087,2025-12-25,Organic,Delivered,Ahmedabad
516970,13492,2025-06-02,Organic,Delivered,Jaipur
516971,10208,2024-06-18,Affiliate,Delivered,Ahmedabad
516972,13736,2025-06-04,Organic,Delivered,Delhi
516973,14816,2025-07-03,Paid Search,Delivered,Chandigarh
516974,10356,2025-05-08,Email,Delivered,Bengaluru
516975,12911,2025-06-29,Organic,Delivered,Bhopal
516976,11770,2025-08-20,Organic,Delivered,Bengaluru
516977,13216,2025-02-19,Organic,Delivered,Ghaziabad
516978,14478,2025-12-28,Organic,Delivered,Bhopal
516979,10404,2025-04-16,Social,Delivered,Ghaziabad
516980,13348,2024-02-10,Social,Delivered,Kolkata
516981,10914,2024-05-06,Direct,Delivered,Ghaziabad
516982,12670,2024-12-29,Email,Delivered,Bhopal
516983,12211,2024-11-14,Direct,Delivered,Ghaziabad
516984,12521,2025-08-17,Affiliate,Delivered,Kolkata
516985,13829,2025-05-06,Direct,Delivered,Chennai
516986,13043,2024-01-01,Paid Search,Delivered,Gurugram
516987,11732,2024-11-29,Organic,Delivered,Hyderabad
516988,13266,2025-02-02,Paid Search,Delivered,Lucknow
516989,12986,2025-12-17,Social,Delivered,Bengaluru
516990,10345,2025-04-27,Affiliate,Cancelled,Chennai
516991,13068,2024-05-11,Social,Delivered,Bhopal
516992,11671,2024-05-20,Direct,Delivered,Patna
516993,10732,2024-08-18,Paid Search,Delivered,Indore
516994,12634,2024-10-19,Social,Delivered,Bhopal
516995,12584,2024-03-20,Email,Delivered,Chandigarh
516996,13652,2025-07-31,Organic,Delivered,Chandigarh
516997,12163,2024-02-19,Affiliate,Delivered,Indore
516998,13714,2024-02-18,Email,Delivered,Ghaziabad
516999,11411,2024-04-03,Organic,Delivered,Chandigarh
517000,13028,2024-04-08,Paid Search,Delivered,Ahmedabad
517001,14815,2025-02-16,Email,Delivered,Gurugram
517002,12933,2025-08-21,Affiliate,Delivered,Bengaluru
517003,13408,2025-11-19,Paid Search,Delivered,Ahmedabad
517004,11839,2025-08-14,Email,Delivered,Ahmedabad
517005,13377,2025-05-16,Paid Search,Delivered,Noida
517006,14174,2025-03-07,Paid Search,Delivered,Chandigarh
517007,14366,2024-08-14,Organic,Delivered,Kochi
517008,14583,2024-10-31,Social,Delivered,Jaipur
517009,11534,2025-09-29,Organic,Delivered,Indore
517010,14232,2024-03-18,Social,Delivered,Kochi
517011,11743,2025-08-26,Direct,Delivered,Chennai
517012,14360,2025-08-16,Direct,Delivered,Ghaziabad
517013,10030,2024-02-12,Paid Search,Delivered,Bengaluru
517014,14545,2024-06-25,Affiliate,Delivered,Bengaluru
517015,11081,2024-08-14,Direct,Delivered,Lucknow
517016,11011,2025-10-29,Social,Delivered,Mumbai
